Issue Date
Flags:  0=Forecast, 1=Estimated, 2=Observed

Date_Time                   F10          Kp     F10Flag      KpFlag  F10_41dAvg   24HrKpAvg    NHemiPow NHemiPowIdx    SHemiPow SHemiPowIdx       SW_Bt    SW_Angle SW_Velocity       SW_Bz      SW_Den
2013-03-15T00:53:00Z 121.9104167   1.4519889           2           1 111.8684289   1.1752296  16.8070000          -1  16.8070000          -1   6.6683506 107.3933221 311.2000000  -1.8200000   5.8000000
2013-03-15T00:54:00Z 121.9125000   1.4668000           2           1 111.8686324   1.1756000  16.9090000          -1  16.9090000          -1   6.6838986 106.2982623 309.7000000  -1.6900000   5.9300000
2013-03-15T00:55:00Z 121.9145833   1.4816111           2           1 111.8688358   1.1759704  17.1130000          -1  17.1130000          -1   6.6619892 107.8092788 309.7000000  -1.8600000   5.9300000
2013-03-15T00:56:00Z 121.9166667   1.4964222           2           1 111.8690392   1.1763407  17.2150000          -1  17.2150000          -1   6.6858732 106.8692343 309.7000000  -1.7800000   5.9300000
2013-03-15T00:57:00Z 121.9187500   1.5112333           2           1 111.8692426   1.1767111  17.1130000          -1  17.1130000          -1   6.7128012 108.3467563 309.7000000  -1.9400000   5.9300000
2013-03-15T00:58:00Z 121.9208333   1.5260444           2           1 111.8694461   1.1770815  16.8070000          -1  16.8070000          -1   6.7758542  97.5355329 315.7000000  -0.8400000   6.3500000
2013-03-15T00:59:00Z 121.9229167   1.5408556           2           1 111.8696495   1.1774519  16.7050000          -1  16.7050000          -1   6.8319909  93.9328963 315.2000000  -0.4400000   6.3500000
2013-03-15T01:00:00Z 121.9250000   1.5556667           2           1 111.8698529   1.1778222  17.0110000          -1  17.0110000          -1   6.8015072 100.6865961 313.4000000  -1.1700000   6.1300000
2013-03-15T01:01:00Z 121.9270833   1.5704778           2           1 111.8700564   1.1781926  16.9090000          -1  16.9090000          -1   6.8725759 105.8349523 312.7000000  -1.7500000   5.9800000
2013-03-15T01:02:00Z 121.9291667   1.5852889           2           1 111.8702598   1.1785630  16.6030000          -1  16.6030000          -1   6.7272134 104.2372805 312.5000000  -1.5300000   6.0900000
2013-03-15T01:03:00Z 121.9312500   1.6001000           2           1 111.8704632   1.1789333  16.3990000          -1  16.3990000          -1   6.7467696 103.4920973       312.0  -1.4300000   6.0700000
2013-03-15T01:04:00Z 121.9333333   1.6149111           2           1 111.8706667   1.1793037  15.6850000          -1  15.6850000          -1   6.8802544 110.7370571 309.1000000  -2.2300000   6.0400000
2013-03-15T01:05:00Z 121.9354167   1.6297222           2           1 111.8708701   1.1796741  14.5630000          -1  14.5630000          -1   7.0621951 109.6100821 309.1000000  -2.0700000   6.1900000
2013-03-15T01:06:00Z 121.9375000   1.6445333           2           1 111.8710735   1.1800444  13.8490000          -1  13.8490000          -1   7.0467581 109.1941757 309.7000000  -2.0400000   6.2500000
2013-03-15T01:07:00Z 121.9395833   1.6593444           2           1 111.8712770   1.1804148  14.2570000          -1  14.2570000          -1   7.0068038 108.6669143 310.1000000        -2.0   6.1100000
2013-03-15T01:08:00Z 121.9416667   1.6741556           2           1 111.8714804   1.1807852  13.1350000          -1  13.1350000          -1   7.0063257 106.9883931 310.3000000  -1.8300000   6.1100000
2013-03-15T01:09:00Z 121.9437500   1.6889667           2           1 111.8716838   1.1811556  12.9310000          -1  12.9310000          -1   6.9984784 106.8975584 311.4000000  -1.8500000   6.1700000
2013-03-15T01:10:00Z 121.9458333   1.7037778           2           1 111.8718873   1.1815259  14.2570000          -1  14.2570000          -1   7.1429826 105.4853485 311.4000000  -1.6900000   6.1700000
2013-03-15T01:11:00Z 121.9479167   1.7185889           2           1 111.8720907   1.1818963  14.5630000          -1  14.5630000          -1   7.1277065 104.9139347 311.4000000  -1.6300000   6.1700000
2013-03-15T01:12:00Z 121.9500000   1.7334000           2           1 111.8722941   1.1822667  14.5630000          -1  14.5630000          -1   7.0036990 103.2249912 312.3000000  -1.4500000         6.0
2013-03-15T01:13:00Z 121.9520833   1.7482111           2           1 111.8724975   1.1826370  15.0730000          -1  15.0730000          -1   6.9955772 102.1956965 312.3000000  -1.3400000         6.0
2013-03-15T01:14:00Z 121.9541667   1.7630222           2           1 111.8727010   1.1830074  14.7670000          -1  14.7670000          -1   7.0023425 102.7641879 312.3000000  -1.4000000         6.0
2013-03-15T01:15:00Z 121.9562500   1.7778333           2           1 111.8729044   1.1833778  14.9710000          -1  14.9710000          -1   6.9914090 103.2043418 312.3000000  -1.4500000         6.0
2013-03-15T01:16:00Z 121.9583333   1.7926444           2           1 111.8731078   1.1837481  15.2770000          -1  15.2770000          -1   6.9932968 102.9607019 312.3000000  -1.4200000         6.0
2013-03-15T01:17:00Z 121.9604167   1.8074556           2           1 111.8733113   1.1841185  14.6650000          -1  14.6650000          -1   7.0435857 101.1868672 311.4000000  -1.2400000   6.2600000
2013-03-15T01:18:00Z 121.9625000   1.8222667           2           1 111.8735147   1.1844889  14.4610000          -1  14.4610000          -1   7.0604391 100.3128242 311.5000000  -1.1500000   6.3000000
2013-03-15T01:19:00Z 121.9645833   1.8370778           2           1 111.8737181   1.1848593  14.8690000          -1  14.8690000          -1   7.0773512 100.5922410 311.6000000  -1.1800000   6.3300000
2013-03-15T01:20:00Z 121.9666667   1.8518889           2           1 111.8739216   1.1852296  14.6650000          -1  14.6650000          -1   7.0533467 100.6965107 311.6000000  -1.1900000   6.3300000
2013-03-15T01:21:00Z 121.9687500   1.8667000           2           1 111.8741250   1.1856000  15.4810000          -1  15.4810000          -1   7.0400568  99.8734586 312.1000000  -1.1000000   6.2600000
2013-03-15T01:22:00Z 121.9708333   1.8815111           2           1 111.8743284   1.1859704  16.5010000          -1  16.5010000          -1   6.9541570  99.3582293 312.1000000  -1.0300000   6.2600000
2013-03-15T01:23:00Z 121.9729167   1.8963222           2           1 111.8745319   1.1863407  18.4390000          -1  18.4390000          -1   6.9652495  98.2320974 312.1000000  -0.9100000   6.2600000
2013-03-15T01:24:00Z 121.9750000   1.9111333           2           1 111.8747353   1.1867111  20.4790000          -1  20.4790000          -1   6.9994714  99.5216807 312.1000000  -1.0500000   6.2600000
2013-03-15T01:25:00Z 121.9770833   1.9259444           2           1 111.8749387   1.1870815  20.7850000          -1  20.7850000          -1   7.0073533  99.2852562 312.1000000  -1.0300000   6.2600000
2013-03-15T01:26:00Z 121.9791667   1.9407556           2           1 111.8751422   1.1874519  20.7850000          -1  20.7850000          -1   7.0588668  99.5211172 311.4000000  -1.0600000   6.2300000
2013-03-15T01:27:00Z 121.9812500   1.9555667           2           1 111.8753456   1.1878222  22.1110000          -1  22.1110000          -1   7.1018307 101.5561375 311.4000000  -1.2800000   6.2300000
2013-03-15T01:28:00Z 121.9833333   1.9703778           2           1 111.8755490   1.1881926  22.8250000          -1  22.8250000          -1   7.0591218 102.5876934 311.4000000  -1.3800000   6.2300000
2013-03-15T01:29:00Z 121.9854167   1.9851889           2           1 111.8757525   1.1885630  23.2330000          -1  23.2330000          -1   7.0568407 101.3630661 311.4000000  -1.2500000   6.2300000
2013-03-15T01:30:00Z 121.9875000   2.0000000           2           1 111.8759559   1.1889333  23.3860000          -1  23.3860000          -1   7.0531934 100.1302384 311.8500000  -1.1150000   6.1250000
2013-03-15T01:31:00Z 121.9895833   2.0148111           2           1 111.8761593   1.1893037  23.5390000          -1  23.5390000          -1   7.0495461  98.8974107 312.3000000  -0.9800000   6.0200000
2013-03-15T01:32:00Z 121.9916667   2.0296222           2           1 111.8763627   1.1896741  23.4370000          -1  23.4370000          -1   7.0920589  96.8817236 312.3000000  -0.7700000   6.0200000
2013-03-15T01:33:00Z 121.9937500   2.0444333           2           1 111.8765662   1.1900444  22.9270000          -1  22.9270000          -1   7.0565289 101.8319342 312.3000000  -1.2800000   6.0200000
2013-03-15T01:34:00Z 121.9958333   2.0592444           2           1 111.8767696   1.1904148  22.9270000          -1  22.9270000          -1   7.0365474  99.7353739 310.9000000  -1.0500000   6.1000000
2013-03-15T01:35:00Z 121.9979167   2.0740556           2           1 111.8769730   1.1907852  23.3350000          -1  23.3350000          -1   7.0316072 100.0504920 311.2000000  -1.0900000   6.1400000
2013-03-15T01:36:00Z       122.0   2.0888667           2           1 111.8771765   1.1911556  25.4770000          -1  25.4770000          -1   7.0421872 100.6416879 311.3000000  -1.1800000   6.1700000
2013-03-15T01:37:00Z 122.0020833   2.1036778           2           1 111.8773799   1.1915259  25.7830000          -1  25.7830000          -1   2.4310286 216.6341139 307.9000000  -1.9500000  17.7900000
2013-03-15T01:38:00Z 122.0041667   2.1184889           2           1 111.8775833   1.1918963  25.8850000          -1  25.8850000          -1   3.3073252 141.1060938 311.8000000  -2.3800000  12.2100000
2013-03-15T01:39:00Z 122.0062500   2.1333000           2           1 111.8777868   1.1922667  25.3750000          -1  25.3750000          -1   2.7071018 185.9644871 312.1000000  -2.6800000  14.2200000
2013-03-15T01:40:00Z 122.0083333   2.1481111           2           1 111.8779902   1.1926370  24.7630000          -1  24.7630000          -1   3.0875395 227.2587555 311.6000000  -2.0700000  11.6400000
2013-03-15T01:41:00Z 122.0104167   2.1629222           2           1 111.8781936   1.1930074  24.7630000          -1  24.7630000          -1   1.3816295 226.4688007 309.3000000  -0.9500000  18.3500000
2013-03-15T01:42:00Z 122.0125000   2.1777333           2           1 111.8783971   1.1933778  26.9050000          -1  26.9050000          -1   4.8397727 262.6436426 309.3000000  -0.5900000  18.3600000
2013-03-15T01:43:00Z 122.0145833   2.1925444           2           1 111.8786005   1.1937481  28.9450000          -1  28.9450000          -1   4.9165638 269.7567073 306.7000000  -0.0200000  19.6500000
2013-03-15T01:44:00Z 122.0166667   2.2073556           2           1 111.8788039   1.1941185  28.3330000          -1  28.3330000          -1   4.9042940 267.0891622 306.7000000  -0.2400000  19.6500000
2013-03-15T01:45:00Z 122.0187500   2.2221667           2           1 111.8790074   1.1944889  27.6190000          -1  27.6190000          -1   4.9383196 268.4156271 307.2000000  -0.1300000  19.7500000
2013-03-15T01:46:00Z 122.0208333   2.2369778           2           1 111.8792108   1.1948593  28.4350000          -1  28.4350000          -1   4.9597077 262.6820693 307.2000000  -0.6100000  19.7500000
2013-03-15T01:47:00Z 122.0229167   2.2517889           2           1 111.8794142   1.1952296  30.0670000          -1  30.0670000          -1   4.9978595 254.1039686 308.4000000  -1.3100000  19.3700000
2013-03-15T01:48:00Z 122.0250000   2.2666000           2           1 111.8796176   1.1956000  31.8010000          -1  31.8010000          -1   5.0149377 255.2685941 308.4000000  -1.2200000  19.3600000
2013-03-15T01:49:00Z 122.0270833   2.2814111           2           1 111.8798211   1.1959704  32.3110000          -1  32.3110000          -1   5.0336766 256.5088677 307.7000000  -1.1300000  19.8800000
2013-03-15T01:50:00Z 122.0291667   2.2962222           2           1 111.8800245   1.1963407  32.6170000          -1  32.6170000          -1   5.0137112 256.1075709 307.7000000  -1.1600000  19.8800000
2013-03-15T01:51:00Z 122.0312500   2.3110333           2           1 111.8802279   1.1967111  32.5150000          -1  32.5150000          -1   4.9681184 256.5795012       307.0  -1.1000000  20.0900000
2013-03-15T01:52:00Z 122.0333333   2.3258444           2           1 111.8804314   1.1970815  32.2090000          -1  32.2090000          -1   4.9823187 255.1077782       307.0  -1.2100000  20.0900000
2013-03-15T01:53:00Z 122.0354167   2.3406556           2           1 111.8806348   1.1974519  34.0450000          -1  34.0450000          -1   4.9950876 254.1218921       307.0  -1.2800000  20.0900000
2013-03-15T01:54:00Z 122.0375000   2.3554667           2           1 111.8808382   1.1978222  35.1670000          -1  35.1670000          -1   5.0072547 252.3445375 306.9000000  -1.4100000  19.7600000
2013-03-15T01:55:00Z 122.0395833   2.3702778           2           1 111.8810417   1.1981926  36.7990000          -1  36.7990000          -1   5.0723959 249.7024302 306.9000000  -1.6200000  19.7600000
2013-03-15T01:56:00Z 122.0416667   2.3850889           2           1 111.8812451   1.1985630  35.4730000          -1  35.4730000          -1   5.1974609 249.0490123 306.4000000  -1.7000000  19.2300000
2013-03-15T01:57:00Z 122.0437500   2.3999000           2           1 111.8814485   1.1989333  36.1870000          -1  36.1870000          -1   4.9403036 259.6840968 306.4000000  -0.8300000  19.2300000
2013-03-15T01:58:00Z 122.0458333   2.4147111           2           1 111.8816520   1.1993037  35.5070000          -1  35.5070000          -1   4.8760022 267.9216574 306.3666667  -0.1700000  19.3433333
2013-03-15T01:59:00Z 122.0479167   2.4295222           2           1 111.8818554   1.1996741  34.8270000          -1  34.8270000          -1   4.8117007 276.1592179 306.3333333   0.4900000  19.4566667
2013-03-15T02:00:00Z 122.0500000   2.4443333           2           1 111.8820588   1.2000444  34.1470000          -1  34.1470000          -1   4.7473993 284.3967785 306.3000000   1.1500000  19.5700000
2013-03-15T02:01:00Z 122.0520833   2.4591444           2           1 111.8822623   1.2004148  33.8920000          -1  33.8920000          -1   4.7832432 284.7190540 306.3000000   1.1850000  19.5700000
2013-03-15T02:02:00Z 122.0541667   2.4739556           2           1 111.8824657   1.2007852  33.6370000          -1  33.6370000          -1   4.8190871 285.0413295 306.3000000   1.2200000  19.5700000
2013-03-15T02:03:00Z 122.0562500   2.4887667           2           1 111.8826691   1.2011556  31.1890000          -1  31.1890000          -1   6.2253193 283.4920973 301.5000000   1.4300000  15.2000000
2013-03-15T02:04:00Z 122.0583333   2.5035778           2           1 111.8828725   1.2015259  30.5260000          -1  30.5260000          -1   6.2616317 282.9804128 301.5000000   1.3850000  15.1250000
2013-03-15T02:05:00Z 122.0604167   2.5183889           2           1 111.8830760   1.2018963  29.8630000          -1  29.8630000          -1   6.2979441 282.4687283 301.5000000   1.3400000  15.0500000
2013-03-15T02:06:00Z 122.0625000   2.5332000           2           1 111.8832794   1.2022667  30.4750000          -1  30.4750000          -1   6.4587073 275.5479498 302.7000000   0.6100000  14.7900000
2013-03-15T02:07:00Z 122.0645833   2.5480111           2           1 111.8834828   1.2026370  31.2910000          -1  31.2910000          -1   6.5164839 271.9608463 302.7500000   0.2150000  14.6600000
2013-03-15T02:08:00Z 122.0666667   2.5628222           2           1 111.8836863   1.2030074  32.1070000          -1  32.1070000          -1   6.5742604 268.3737428 302.8000000  -0.1800000  14.5300000
2013-03-15T02:09:00Z 122.0687500   2.5776333           2           1 111.8838897   1.2033778  32.6170000          -1  32.6170000          -1   6.6350139 268.0012099 302.9000000  -0.2250000  14.3350000
2013-03-15T02:10:00Z 122.0708333   2.5924444           2           1 111.8840931   1.2037481  33.1270000          -1  33.1270000          -1   6.6957673 267.6286769       303.0  -0.2700000  14.1400000
2013-03-15T02:11:00Z 122.0729167   2.6072556           2           1 111.8842966   1.2041185  34.4530000          -1  34.4530000          -1   6.6912331 266.1918119 304.6000000  -0.4300000  13.5900000
2013-03-15T02:12:00Z 122.0750000   2.6220667           2           1 111.8845000   1.2044889  32.9230000          -1  32.9230000          -1   6.6052858 259.8721656 304.3000000  -1.1200000  13.2600000
2013-03-15T02:13:00Z 122.0770833   2.6368778           2           1 111.8847034   1.2048593  30.8830000          -1  30.8830000          -1   6.5882775 263.4349667 304.2000000  -0.7400000  13.4100000
2013-03-15T02:14:00Z 122.0791667   2.6516889           2           1 111.8849069   1.2052296  30.1690000          -1  30.1690000          -1   6.6060957 262.0075975       304.0  -0.9000000  13.7600000
2013-03-15T02:15:00Z 122.0812500   2.6665000           2           1 111.8851103   1.2056000  29.5570000          -1  29.5570000          -1   6.7114529 257.1643905 304.2000000  -1.4400000  13.4500000
2013-03-15T02:16:00Z 122.0833333   2.6813111           2           1 111.8853137   1.2059704  31.1890000          -1  31.1890000          -1   6.8477296 255.7763800 304.2000000  -1.6400000  13.4300000
2013-03-15T02:17:00Z 122.0854167   2.6961222           2           1 111.8855172   1.2063407  32.4130000          -1  32.4130000          -1   6.5774843 248.0313529 303.5000000  -2.3800000  12.2500000
2013-03-15T02:18:00Z 122.0875000   2.7109333           2           1 111.8857206   1.2067111  32.7190000          -1  32.7190000          -1   6.5969463 244.1189249 303.6000000  -2.7800000  13.8700000
2013-03-15T02:19:00Z 122.0895833   2.7257444           2           1 111.8859240   1.2070815  31.2910000          -1  31.2910000          -1   6.4459600 243.1037630 303.7000000  -2.8000000  14.6200000
2013-03-15T02:20:00Z 122.0916667   2.7405556           2           1 111.8861275   1.2074519  29.4550000          -1  29.4550000          -1   6.3925895 238.4542522 302.3000000  -3.1800000  15.4800000
2013-03-15T02:21:00Z 122.0937500   2.7553667           2           1 111.8863309   1.2078222  28.1290000          -1  28.1290000          -1   6.4111621 240.4504706 302.3000000  -3.0500000  15.4800000
2013-03-15T02:22:00Z 122.0958333   2.7701778           2           1 111.8865343   1.2081926  29.7610000          -1  29.7610000          -1   6.3994531 241.7054795 302.3000000  -2.9500000  15.4800000
2013-03-15T02:23:00Z 122.0979167   2.7849889           2           1 111.8867377   1.2085630  31.3930000          -1  31.3930000          -1   6.4608823 242.4155585 304.1000000  -2.9100000  14.7300000
2013-03-15T02:24:00Z 122.1000000   2.7998000           2           1 111.8869412   1.2089333  30.8830000          -1  30.8830000          -1   6.4710509 241.9275131 304.1000000  -2.9600000  14.7300000
2013-03-15T02:25:00Z 122.1020833   2.8146111           2           1 111.8871446   1.2093037  27.9250000          -1  27.9250000          -1   6.4417855 241.9651017 304.1000000  -2.9500000  14.7300000
2013-03-15T02:26:00Z 122.1041667   2.8294222           2           1 111.8873480   1.2096741  25.9870000          -1  25.9870000          -1   6.4167983 241.5503599 304.1000000  -2.9800000  14.7300000
2013-03-15T02:27:00Z 122.1062500   2.8442333           2           1 111.8875515   1.2100444  26.5990000          -1  26.5990000          -1   6.4784952 240.1424428 304.1000000  -3.1400000  14.7300000
2013-03-15T02:28:00Z 122.1083333   2.8590444           2           1 111.8877549   1.2104148  26.8030000          -1  26.8030000          -1   6.5321513 232.0471689 303.6000000  -3.9700000  14.8100000
2013-03-15T02:29:00Z 122.1104167   2.8738556           2           1 111.8879583   1.2107852  27.2110000          -1  27.2110000          -1   6.5090322 230.7982396 303.6000000  -4.0700000  14.8100000
2013-03-15T02:30:00Z 122.1125000   2.8886667           2           1 111.8881618   1.2111556  27.1090000          -1  27.1090000          -1   6.4596207 231.2985423 303.6000000  -4.0300000  14.8100000
2013-03-15T02:31:00Z 122.1145833   2.9034778           2           1 111.8883652   1.2115259  25.5790000          -1  25.5790000          -1   6.4530923 229.5337911 303.6000000  -4.1800000  14.8100000
2013-03-15T02:32:00Z 122.1166667   2.9182889           2           1 111.8885686   1.2118963  23.4370000          -1  23.4370000          -1   6.5274344 229.3700049 303.6000000  -4.2300000  14.8100000
2013-03-15T02:33:00Z 122.1187500   2.9331000           2           1 111.8887721   1.2122667  21.9070000          -1  21.9070000          -1   6.5198850 229.3125031 303.6000000  -4.2300000  14.8100000
2013-03-15T02:34:00Z 122.1208333   2.9479111           2           1 111.8889755   1.2126370  21.3970000          -1  21.3970000          -1   6.3578455 247.5174067 303.6000000  -2.2100000  12.4900000
2013-03-15T02:35:00Z 122.1229167   2.9627222           2           1 111.8891789   1.2130074  20.9890000          -1  20.9890000          -1   6.6066179 250.4603108 301.8000000  -1.9200000  13.1200000
2013-03-15T02:36:00Z 122.1250000   2.9775333           2           1 111.8893824   1.2133778  20.9890000          -1  20.9890000          -1   6.5857650 245.6815217 303.7000000  -2.4900000  13.4400000
2013-03-15T02:37:00Z 122.1270833   2.9923444           2           1 111.8895858   1.2137481  20.9890000          -1  20.9890000          -1   6.7679687 241.1813235 307.7000000  -3.0700000  14.1900000
2013-03-15T02:38:00Z 122.1291667   3.0071556           2           1 111.8897892   1.2141185  19.7650000          -1  19.7650000          -1   6.6513006 243.0577326 307.8000000  -2.7700000  14.2100000
2013-03-15T02:39:00Z 122.1312500   3.0219667           2           1 111.8899926   1.2144889  19.4590000          -1  19.4590000          -1   6.1774509 221.1308154 307.8000000  -4.4200000  14.2100000
2013-03-15T02:40:00Z 122.1333333   3.0367778           2           1 111.8901961   1.2148593  20.0710000          -1  20.0710000          -1   6.5564396 211.2945781       305.0  -5.3300000  15.0700000
2013-03-15T02:41:00Z 122.1354167   3.0515889           2           1 111.8903995   1.2152296  21.3970000          -1  21.3970000          -1   6.4197664 220.1537599 304.3000000  -4.6700000  14.4100000
2013-03-15T02:42:00Z 122.1375000   3.0664000           2           1 111.8906029   1.2156000  21.8050000          -1  21.8050000          -1   6.4873184 213.3326119 303.9000000  -5.2000000  13.1100000
2013-03-15T02:43:00Z 122.1395833   3.0812111           2           1 111.8908064   1.2159704  21.9070000          -1  21.9070000          -1   6.6768256 213.0463218 310.3000000  -5.3800000  12.7800000
2013-03-15T02:44:00Z 122.1416667   3.0960222           2           1 111.8910098   1.2163407  21.6010000          -1  21.6010000          -1   6.7988970 209.0117629       303.0  -5.6800000  12.9900000
2013-03-15T02:45:00Z 122.1437500   3.1108333           2           1 111.8912132   1.2167111  22.3150000          -1  22.3150000          -1   6.8060708 211.4921611 306.5000000  -5.5500000  12.1400000
2013-03-15T02:46:00Z 122.1458333   3.1256444           2           1 111.8914167   1.2170815  22.4170000          -1  22.4170000          -1   6.8559834 207.4247641 307.3000000  -5.8200000  11.5150000
2013-03-15T02:47:00Z 122.1479167   3.1404556           2           1 111.8916201   1.2174519  22.5190000          -1  22.5190000          -1   6.9058960 203.3573670 308.1000000  -6.0900000  10.8900000
2013-03-15T02:48:00Z 122.1500000   3.1552667           2           1 111.8918235   1.2178222  22.5190000          -1  22.5190000          -1   6.2798169 217.1397042 308.1000000  -4.7400000  10.8900000
2013-03-15T02:49:00Z 122.1520833   3.1700778           2           1 111.8920270   1.2181926  22.0090000          -1  22.0090000          -1   6.0700988 217.5078201 303.9000000  -4.5600000  12.0500000
2013-03-15T02:50:00Z 122.1541667   3.1848889           2           1 111.8922304   1.2185630  21.3970000          -1  21.3970000          -1   6.5026918 218.6743319 304.1000000  -4.8100000  11.7200000
2013-03-15T02:51:00Z 122.1562500   3.1997000           2           1 111.8924338   1.2189333  20.4790000          -1  20.4790000          -1   6.2344206 219.5530572 304.3000000  -4.4800000  11.2100000
2013-03-15T02:52:00Z 122.1583333   3.2145111           2           1 111.8926373   1.2193037  19.3570000          -1  19.3570000          -1   5.8171729 225.1484343 303.4000000  -3.8500000  12.3000000
2013-03-15T02:53:00Z 122.1604167   3.2293222           2           1 111.8928407   1.2196741  18.9490000          -1  18.9490000          -1   6.3258991 231.2222083 306.2000000  -3.8000000  12.6300000
2013-03-15T02:54:00Z 122.1625000   3.2441333           2           1 111.8930441   1.2200444        19.0          -1        19.0          -1   6.3868951 230.4956345 306.2000000  -3.9050000  12.6300000
2013-03-15T02:55:00Z 122.1645833   3.2589444           2           1 111.8932475   1.2204148  19.0510000          -1  19.0510000          -1   6.4478911 229.7690608 306.2000000  -4.0100000  12.6300000
2013-03-15T02:56:00Z 122.1666667   3.2737556           2           1 111.8934510   1.2207852  18.9745000          -1  18.9745000          -1   6.5086201 226.6074701 306.2000000  -4.2725000  12.6300000
2013-03-15T02:57:00Z 122.1687500   3.2885667           2           1 111.8936544   1.2211556  18.8980000          -1  18.8980000          -1   6.5693491 223.4458794 306.2000000  -4.5350000  12.6300000
2013-03-15T02:58:00Z 122.1708333   3.3033778           2           1 111.8938578   1.2215259  18.8215000          -1  18.8215000          -1   6.6300781 220.2842887 306.2000000  -4.7975000  12.6300000
2013-03-15T02:59:00Z 122.1729167   3.3181889           2           1 111.8940613   1.2218963  18.7450000          -1  18.7450000          -1   6.6908071 217.1226981 306.2000000  -5.0600000  12.6300000
2013-03-15T03:00:00Z 122.1750000   3.3330000           2           1 111.8942647   1.2222667  18.5410000          -1  18.5410000          -1   6.6949881 215.5493782 306.2000000  -5.1800000  12.6300000
2013-03-15T03:01:00Z 122.1770833   3.3274444           2           1 111.8944681   1.2232541  18.3370000          -1  18.3370000          -1   6.6991690 213.9760584 306.2000000  -5.3000000  12.6300000
2013-03-15T03:02:00Z 122.1791667   3.3218889           2           1 111.8946716   1.2242415  18.1330000          -1  18.1330000          -1   6.7033499 212.4027386 306.2000000  -5.4200000  12.6300000
2013-03-15T03:03:00Z 122.1812500   3.3163333           2           1 111.8948750   1.2252289  17.9800000          -1  17.9800000          -1   6.7252867 214.3649799 306.2000000  -5.3200000  12.6300000
2013-03-15T03:04:00Z 122.1833333   3.3107778           2           1 111.8950784   1.2262163  17.8270000          -1  17.8270000          -1   6.7472235 216.3272213 306.2000000  -5.2200000  12.6300000
2013-03-15T03:05:00Z 122.1854167   3.3052222           2           1 111.8952819   1.2272037  17.6740000          -1  17.6740000          -1   6.7691603 218.2894627 306.2000000  -5.1200000  12.6300000
2013-03-15T03:06:00Z 122.1875000   3.2996667           2           1 111.8954853   1.2281911  17.5210000          -1  17.5210000          -1   6.7910971 220.2517040 306.2000000  -5.0200000  12.6300000
2013-03-15T03:07:00Z 122.1895833   3.2941111           2           1 111.8956887   1.2291785  17.4445000          -1  17.4445000          -1   6.7897455 220.3248773 305.8750000  -5.0100000  12.5275000
2013-03-15T03:08:00Z 122.1916667   3.2885556           2           1 111.8958922   1.2301659  17.3680000          -1  17.3680000          -1   6.7883940 220.3980506 305.5500000        -5.0  12.4250000
2013-03-15T03:09:00Z 122.1937500   3.2830000           2           1 111.8960956   1.2311533  17.2915000          -1  17.2915000          -1   6.7870424 220.4712239 305.2250000  -4.9900000  12.3225000
2013-03-15T03:10:00Z 122.1958333   3.2774444           2           1 111.8962990   1.2321407  17.2150000          -1  17.2150000          -1   6.7856908 220.5443972 304.9000000  -4.9800000  12.2200000
2013-03-15T03:11:00Z 122.1979167   3.2718889           2           1 111.8965025   1.2331281  17.1385000          -1  17.1385000          -1   6.7658290 220.4299882 304.9000000  -4.9825000  12.2200000
2013-03-15T03:12:00Z 122.2000000   3.2663333           2           1 111.8967059   1.2341156  17.0620000          -1  17.0620000          -1   6.7459671 220.3155792 304.9000000  -4.9850000  12.2200000
2013-03-15T03:13:00Z 122.2020833   3.2607778           2           1 111.8969093   1.2351030  16.9855000          -1  16.9855000          -1   6.7261052 220.2011703 304.9000000  -4.9875000  12.2200000
2013-03-15T03:14:00Z 122.2041667   3.2552222           2           1 111.8971127   1.2360904  16.9090000          -1  16.9090000          -1   6.7062434 220.0867613 304.9000000  -4.9900000  12.2200000
2013-03-15T03:15:00Z 122.2062500   3.2496667           2           1 111.8973162   1.2370778  17.4190000          -1  17.4190000          -1   6.6302715 220.3161945 304.9000000  -4.8200000  12.2200000
2013-03-15T03:16:00Z 122.2083333   3.2441111           2           1 111.8975196   1.2380652  17.7250000          -1  17.7250000          -1   6.6377224 220.1270628 304.9000000  -4.8225000  12.4700000
2013-03-15T03:17:00Z 122.2104167   3.2385556           2           1 111.8977230   1.2390526  18.0310000          -1  18.0310000          -1   6.6451733 219.9379312 304.9000000  -4.8250000  12.7200000
2013-03-15T03:18:00Z 122.2125000   3.2330000           2           1 111.8979265   1.2400400  18.3370000          -1  18.3370000          -1   6.6526242 219.7487996 304.9000000  -4.8275000  12.9700000
2013-03-15T03:19:00Z 122.2145833   3.2274444           2           1 111.8981299   1.2410274  18.6430000          -1  18.6430000          -1   6.6600751 219.5596680 304.9000000  -4.8300000  13.2200000
2013-03-15T03:20:00Z 122.2166667   3.2218889           2           1 111.8983333   1.2420148  19.2550000          -1  19.2550000          -1   6.6979773 217.5463001 304.9000000  -4.9700000  13.2200000
2013-03-15T03:21:00Z 122.2187500   3.2163333           2           1 111.8985368   1.2430022  20.4790000          -1  20.4790000          -1   6.3668281 215.8854646 304.9000000  -4.8100000  13.2200000
2013-03-15T03:22:00Z 122.2208333   3.2107778           2           1 111.8987402   1.2439896  21.2950000          -1  21.2950000          -1   6.4081901 214.9920202 302.7000000  -4.9000000  12.5800000
2013-03-15T03:23:00Z 122.2229167   3.2052222           2           1 111.8989436   1.2449770  21.2950000          -1  21.2950000          -1   6.5496565 212.6003336 302.7000000  -5.1600000  12.5800000
