Magnetometer grid (GEO) [deg] dB (North-East-Down) [nT]
         0  6.0000000000E+01  2  0 17
      72      69
Lon Lat dBn dBe dBd dBnMhd dBeMhd dBdMhd dBnFac dBeFac dBdFac dBnHal dBeHal dBdHal dBnPed dBePed dBdPed LonSm LatSm
  7.5000000000E+01 -2.5000000000E+00 -1.0131810176E+01  2.5833133787E+00 -2.4745079947E+00 -1.3624350812E+01  3.4733578545E-01 -3.5226345935E+00  3.1915400834E+00  2.4100684069E+00  6.0860356984E-01 -8.9559306360E-01  2.0245812529E-01  5.8095101430E-01  1.1965936166E+00 -3.7654893897E-01 -1.4142798528E-01  2.5761727105E+02 -1.0689242833E+01
  8.0000000000E+01 -2.5000000000E+00 -1.1208411727E+01  2.6042248161E+00 -3.1639347204E+00 -1.3495788989E+01  1.6673166764E-01 -3.6560858509E+00  2.3229796834E+00  2.6586292897E+00  5.0584744680E-01 -1.0291653391E+00  2.4566294492E-01  5.5242824808E-01  9.9356291739E-01 -4.6679908613E-01 -5.6612456440E-01  2.6268562150E+02 -1.1118308541E+01
  8.5000000000E+01 -2.5000000000E+00 -1.2295678086E+01  2.4568992684E+00 -4.0491154172E+00 -1.3374009915E+01 -7.8860993427E-03 -3.7483797958E+00  1.4121578053E+00  2.8700199126E+00  3.8001535638E-01 -1.1269851879E+00  3.3328282013E-01  5.7858903736E-01  7.9315921212E-01 -7.3851736493E-01 -1.2593400152E+00  2.6776620930E+02 -1.1481324434E+01
  9.0000000000E+01 -2.5000000000E+00 -1.3362825552E+01  1.8142475692E+00 -5.1313293474E+00 -1.3260406022E+01 -1.7274793369E-01 -3.8017835400E+00  4.6859438046E-01  3.0354029571E+00  2.3508997236E-01 -1.2361417292E+00  5.1519560139E-01  7.2443114140E-01  6.6512781925E-01 -1.5636030556E+00 -2.2890669211E+00  2.7285735484E+02 -1.1775287091E+01
  9.5000000000E+01 -2.5000000000E+00 -1.4496858651E+01  7.5193671422E-01 -5.3113586651E+00 -1.3156036853E+01 -3.2453290092E-01 -3.8193333457E+00 -4.9672286040E-01  3.1477328724E+00  7.6185694683E-02 -1.6076598633E+00  7.8755069838E-01  1.1470074682E+00  7.6356092635E-01 -2.8588139556E+00 -2.7152184823E+00  2.7795706099E+02 -1.1997745626E+01
  1.0000000000E+02 -2.5000000000E+00 -1.5662096444E+01  1.4642222123E-01 -4.7634724323E+00 -1.3061669251E+01 -4.6049783786E-01 -3.8047610952E+00 -1.4717551010E+00  3.2023350015E+00 -9.0740377784E-02 -1.9992147446E+00  1.0655238919E+00  1.6809889071E+00  8.7054265284E-01 -3.6609388344E+00 -2.5489598664E+00  2.8306306960E+02 -1.2146833750E+01
  1.0500000000E+02 -2.5000000000E+00 -1.6721267219E+01  4.3731585706E-02 -3.9506103279E+00 -1.2977820037E+01 -5.7860217862E-01 -3.7623844186E+00 -2.4439395086E+00  3.1972977632E+00 -2.5927766473E-01 -2.2034756887E+00  1.2796347527E+00  2.1009264052E+00  9.0396801525E-01 -3.8545987515E+00 -2.0298746498E+00  2.8817292832E+02 -1.2221294988E+01
  1.1000000000E+02 -2.5000000000E+00 -1.7564178928E+01  2.3574005271E-01 -3.3986598502E+00 -1.2904788446E+01 -6.7762088391E-01 -3.6969539629E+00 -3.4007695525E+00  3.1336095220E+00 -4.2300600095E-01 -2.1446764057E+00  1.4291982434E+00  2.2708206820E+00  8.8605547622E-01 -3.6494468288E+00 -1.5495205683E+00  2.9328406536E+02 -1.2220500051E+01
  1.1500000000E+02 -2.5000000000E+00 -1.8262052026E+01  4.5719975471E-01 -3.0200956699E+00 -1.2842678964E+01 -7.5723541971E-01 -3.6134628004E+00 -4.3303509207E+00  3.0150110181E+00 -5.7593187401E-01 -2.0370061359E+00  1.5482084166E+00  2.2940425699E+00  9.4798399492E-01 -3.3487842603E+00 -1.1247435655E+00  2.9839386912E+02 -1.2144455663E+01
  1.2000000000E+02 -2.5000000000E+00 -1.8884587563E+01  7.6040541919E-01 -2.7698014744E+00 -1.2791410605E+01 -8.1808466141E-01 -3.5169226474E+00 -5.2218519503E+00  2.8475893377E+00 -7.1285132457E-01 -1.8750841780E+00  1.6420931950E+00  2.1823898844E+00  1.0037591706E+00 -2.9111924521E+00 -7.2241738689E-01  3.0349976953E+02 -1.1993804467E+01
  1.2500000000E+02 -2.5000000000E+00 -1.9440963524E+01  1.0837213893E+00 -2.6628799747E+00 -1.2750717882E+01 -8.6177221736E-01 -3.4121270463E+00 -6.0657859994E+00  2.6391953612E+00 -8.2958875854E-01 -1.6764946812E+00  1.6988114127E+00  1.9406462108E+00  1.0520350384E+00 -2.3925131672E+00 -3.6181038068E-01  3.0859931758E+02 -1.1769816014E+01
  1.3000000000E+02 -2.5000000000E+00 -1.9952503303E+01  1.3851645063E+00 -2.6885863085E+00 -1.2720157306E+01 -8.9081951572E-01 -3.3034117830E+00 -6.8541037957E+00  2.3987996740E+00 -9.2309239368E-01 -1.4683979164E+00  1.7162132013E+00  1.5914224527E+00  1.0901557152E+00 -1.8390288533E+00 -5.3504584506E-02  3.1369025998E+02 -1.1474369210E+01
  1.3500000000E+02 -2.5000000000E+00 -2.0438916099E+01  1.6326590302E+00 -2.8273339684E+00 -1.2699114199E+01 -9.0856855323E-01 -3.1944429387E+00 -7.5801183628E+00  2.1358982396E+00 -9.9140378339E-01 -1.2753010680E+00  1.6947615699E+00  1.1633833980E+00  1.1156175313E+00 -1.2894322261E+00  1.9512935573E-01  3.1877060575E+02 -1.1109926951E+01
  1.4000000000E+02 -2.5000000000E+00 -2.0916435206E+01  1.7996647016E+00 -3.0535639622E+00 -1.2686824617E+01 -9.1903320738E-01 -3.0880364257E+00 -8.2383193877E+00  1.8600437834E+00 -1.0335445716E+00 -1.1179914639E+00  1.6363100589E+00  6.8744867256E-01  1.1267002628E+00 -7.7765593327E-01  3.8056836243E-01  3.2383868250E+02 -1.0679503929E+01
  1.4500000000E+02 -2.5000000000E+00 -2.1397197201E+01  1.8628106969E+00 -3.3375790182E+00 -1.2682413430E+01 -9.2670936014E-01 -2.9860290084E+00 -8.8241481633E+00  1.5805287168E+00 -1.0493743607E+00 -1.0130314518E+00  1.5437340717E+00  1.9399596291E-01  1.1223958438E+00 -3.3474273149E-01  5.0382838797E-01  3.2889318053E+02 -1.0186628828E+01
  1.5000000000E+02 -2.5000000000E+00 -2.1891074530E+01  1.7945938089E+00 -3.6469829777E+00 -1.2684940719E+01 -9.3635195680E-01 -2.8892068279E+00 -9.3337967539E+00  1.3061978756E+00 -1.0394651364E+00 -9.7475760949E-01  1.4208512442E+00 -2.8822428376E-01  1.1024205524E+00  3.8966459816E-03  5.6991327039E-01  3.3393318366E+02 -9.6353022252E+00
  1.5500000000E+02 -2.5000000000E+00 -2.2407969909E+01  1.5558103123E+00 -3.9394148490E+00 -1.2693459314E+01 -9.5273097844E-01 -2.7972920523E+00 -9.7640726375E+00  1.0453391525E+00 -1.0050191044E+00 -1.0178838388E+00  1.2730700310E+00 -7.2374025746E-01  1.0674458807E+00  1.9013210730E-01  5.8663656514E-01  3.3895818625E+02 -9.0299515364E+00
  1.6000000000E+02 -2.5000000000E+00 -2.2934153572E+01  1.1624110684E+00 -4.1545815098E+00 -1.2707073757E+01 -9.8037873651E-01 -2.7089852419E+00 -1.0112340934E+01  8.0559237072E-01 -9.4783044521E-01 -1.1322734767E+00  1.1100751060E+00 -1.0608053426E+00  1.0175345951E+00  2.2712232815E-01  5.6303951987E-01  3.4396809683E+02 -8.3753842849E+00
  1.6500000000E+02 -2.5000000000E+00 -2.3421761437E+01  7.2760265440E-01 -4.2625425538E+00 -1.2724983710E+01 -1.0233450006E+00 -2.6220632479E+00 -1.0376530145E+01  5.9383305536E-01 -8.7027346222E-01 -1.2689417921E+00  9.4300108280E-01 -1.2791135953E+00  9.4869421064E-01  2.1411351686E-01  5.0890775171E-01  3.4896322888E+02 -7.6767408307E+00
  1.7000000000E+02 -2.5000000000E+00 -2.3843659934E+01  3.1194550335E-01 -4.2714623056E+00 -1.2746522315E+01 -1.0849696937E+00 -2.5335238347E+00 -1.0555170079E+01  4.1601572788E-01 -7.7528594641E-01 -1.3993085962E+00  7.7810099230E-01 -1.3968969696E+00  8.5734105588E-01  2.0279847684E-01  4.3424444502E-01  3.5394428001E+02 -6.9394475140E+00
  1.7500000000E+02 -2.5000000000E+00 -2.4191328354E+01 -7.5420955179E-02 -4.1873014548E+00 -1.2771171397E+01 -1.1676950353E+00 -2.4397676621E+00 -1.0647429542E+01  2.7699278640E-01 -6.6632219034E-01 -1.5152102526E+00  6.1911907412E-01 -1.4294792626E+00  7.4248283663E-01  1.9616221961E-01  3.4826766034E-01  3.5891230089E+02 -6.1691709381E+00
  1.8000000000E+02 -2.5000000000E+00 -2.4458571499E+01 -4.3231762994E-01 -4.0123039694E+00 -1.2798561755E+01 -1.2729235594E+00 -2.3368127566E+00 -1.0653128687E+01  1.8034478571E-01 -5.4726126521E-01 -1.6117255745E+00  4.6909249609E-01 -1.3876754772E+00  6.0484451795E-01  1.9116864763E-01  2.5944552958E-01  3.6386865559E+02 -5.3717738818E+00
  1.8500000000E+02 -2.5000000000E+00 -2.4639422495E+01 -7.5649456520E-01 -3.7489945579E+00 -1.2828461208E+01 -1.4009345244E+00 -2.2205213026E+00 -1.0572717786E+01  1.2825973625E-01 -4.2227385620E-01 -1.6844946569E+00  3.3065267230E-01 -1.2815972527E+00  4.4625115511E-01  1.8552755064E-01  1.7539785364E-01  3.6881497483E+02 -4.5532730941E+00
  1.9000000000E+02 -2.5000000000E+00 -2.4728374940E+01 -1.0455521929E+00 -3.4015081952E+00 -1.2860753744E+01 -1.5508634851E+00 -2.0868292866E+00 -1.0407226522E+01  1.2148638524E-01 -2.9566561928E-01 -1.7297094886E+00  2.0598088354E-01 -1.1217767347E+00  2.6931481430E-01  1.7784402335E-01  1.0276344544E-01  3.7375310392E+02 -3.7197990098E+00
  1.9500000000E+02 -2.5000000000E+00 -2.4720585405E+01 -1.2972474920E+00 -2.9759272881E+00 -1.2895404225E+01 -1.7207384233E+00 -1.9319607092E+00 -1.0158198714E+01  1.5936513572E-01 -1.7172031343E-01 -1.7442325676E+00  9.6751027873E-02 -9.1933942537E-01  7.7250101490E-02  1.6737476776E-01  4.7093159873E-02  3.7868504664E+02 -2.8775572358E+00
  2.0000000000E+02 -2.5000000000E+00 -2.4611960073E+01 -1.5096450879E+00 -2.4803092369E+00 -1.2932423435E+01 -1.9075682634E+00 -1.7526193767E+00 -9.8276293876E+00  2.3991913344E-01 -5.4563469066E-02 -1.7256539960E+00  4.1250411090E-03 -6.8590281567E-01 -1.2625325456E-01  1.5387900093E-01  1.2776424530E-02  3.8361290683E+02 -2.0327915057E+00
  2.0500000000E+02 -2.5000000000E+00 -2.4399181019E+01 -1.6811614808E+00 -1.9246076393E+00 -1.2971816295E+01 -2.1074656205E+00 -1.5461484215E+00 -9.4179213143E+00  3.5997589878E-01  5.1941843530E-02 -1.6723161742E+00 -7.1209969456E-02 -4.3339524013E-01 -3.3712723547E-01  1.3753821037E-01  2.9941788452E-03  3.8853882863E+02 -1.1917476955E+00
  2.1000000000E+02 -2.5000000000E+00 -2.4079737191E+01 -1.8105929420E+00 -1.3205610138E+00 -1.3013529190E+01 -2.3157962785E+00 -1.3106648742E+00 -8.9318731916E+00  5.1528809654E-01  1.4426845505E-01 -1.5833319977E+00 -1.2899606825E-01 -1.7385069875E-01 -5.5100281089E-01  1.1891130820E-01  1.9686104074E-02  3.9346493689E+02 -3.6063842425E-01
  2.1500000000E+02 -2.5000000000E+00 -2.3651988029E+01 -1.8971871597E+00 -6.8155248511E-01 -1.3057399857E+01 -2.5273441563E+00 -1.0451627938E+00 -8.3727076025E+00  7.0063121670E-01  2.1927928746E-01 -1.4586069460E+00 -1.6938297865E-01  8.0811701279E-02 -7.6327362381E-01  9.8908758614E-02  6.3519319912E-02  3.9839327885E+02  4.5439225305E-01
  2.2000000000E+02 -2.5000000000E+00 -2.3115275370E+01 -1.9407884192E+00 -2.2438093660E-02 -1.3103116921E+01 -2.7364845130E+00 -7.4960210221E-01 -7.7441409503E+00  9.0987208841E-01  2.7428020040E-01 -1.2988670245E+00 -1.9295286909E-01  3.1903579382E-01 -9.6915047420E-01  7.8776874437E-02  1.3384801433E-01  4.0332576812E+02  1.2473045291E+00
  2.2500000000E+02 -2.5000000000E+00 -2.2470106575E+01 -1.9420604419E+00  6.4070250742E-01 -1.3150212227E+01 -2.9373670211E+00 -4.2497219769E-01 -7.0504916452E+00  1.1360219098E+00  3.0708927835E-01 -1.1056921717E+00 -2.0079964428E-01  5.2992745818E-01 -1.1637105317E+00  6.0084313649E-02  2.2865796858E-01  4.0826413232E+02  2.0121993051E+00
  2.3000000000E+02 -2.5000000000E+00 -2.1718399518E+01 -1.9027607113E+00  1.2909333685E+00 -1.3198082590E+01 -3.1241079646E+00 -7.3331222141E-02 -6.2968156639E+00  1.3713023075E+00  3.1613327472E-01 -8.8155601139E-01 -1.9465481512E-01  7.0363518126E-01 -1.3419452523E+00  4.4699760942E-02  3.4449613465E-01  4.1320986540E+02  2.7433557229E+00
  2.3500000000E+02 -2.5000000000E+00 -2.0863793698E+01 -1.8260133015E+00  1.9110010538E+00 -1.3246054059E+01 -3.2909896430E+00  3.0219022376E-01 -5.4890516426E+00  1.6072624984E+00  3.0057115047E-01 -6.2987595535E-01 -1.7703014534E-01  8.3184565884E-01 -1.4988120410E+00  3.4743988388E-02  4.7639402068E-01  4.1816418596E+02  3.4352699210E+00
  2.4000000000E+02 -2.5000000000E+00 -1.9911995174E+01 -1.7164974563E+00  2.4840975969E+00 -1.3293472154E+01 -3.4326605391E+00  6.9742775896E-01 -4.6341489900E+00  1.8349841480E+00  2.6043039706E-01 -3.5507413995E-01 -1.5131284200E-01  9.0842641727E-01 -1.6292998897E+00  3.2491776901E-02  6.1781302360E-01  4.2312800271E+02  4.0826949953E+00
  2.4500000000E+02 -2.5000000000E+00 -1.8871050920E+01 -1.5804430427E+00  2.9949815414E+00 -1.3339817505E+01 -3.5443320199E+00  1.1072765803E+00 -3.7401479349E+00  2.0453961976E+00  1.9673042482E-01 -6.2537977498E-02 -1.2171486931E-01  9.3022490912E-01 -1.7285475022E+00  4.0207648963E-02  7.6074962712E-01  4.2810188828E+02  4.6806819560E+00
  2.5000000000E+02 -2.5000000000E+00 -1.7750738547E+01 -1.4258094068E+00  3.4317172031E+00 -1.3384813760E+01 -3.6219530513E+00  1.5258339011E+00 -2.8161789045E+00  2.2296990535E+00  1.1155889264E-01  2.4229411063E-01 -9.3843249708E-02  8.9751717388E-01 -1.7920399929E+00  6.0287840682E-02  8.9680723543E-01  4.3308606261E+02  5.2246212699E+00
  2.5500000000E+02 -2.5000000000E+00 -1.6563722769E+01 -1.2657720077E+00  3.7818136125E+00 -1.3428513742E+01 -3.6623550613E+00  1.9465875020E+00 -1.8723549984E+00  2.3798675293E+00  8.0690599126E-03  5.5195358824E-01 -7.9143988539E-02  8.1255540469E-01 -1.8148076173E+00  9.5859512840E-02  1.0146016458E+00  4.3808038664E+02  5.7102843785E+00
  2.6000000000E+02 -2.5000000000E+00 -1.5331817581E+01 -1.1163217092E+00  4.0310699761E+00 -1.3471345495E+01 -3.6633535955E+00  2.3626368052E+00 -9.1954636636E-01  2.4891737777E+00 -1.0962293816E-01  8.5098201711E-01 -8.7614412766E-02  6.8526200151E-01 -1.7919077364E+00  1.4547252133E-01  1.0927941075E+00  4.4308436732E+02  6.1338644031E+00
  2.6500000000E+02 -2.5000000000E+00 -1.4080559317E+01 -9.8667233197E-01  4.1794150834E+00 -1.3514102475E+01 -3.6237964189E+00  2.7669216916E+00  3.0954893511E-02  2.5526599236E+00 -2.3664278275E-01  1.1244394890E+00 -1.1666383696E-01  5.3751885694E-01 -1.7218512243E+00  2.0112800030E-01  1.1116173177E+00  4.4809717401E+02  6.4920150947E+00
  2.7000000000E+02 -2.5000000000E+00 -1.2833527329E+01 -8.7633070609E-01  4.2424755876E+00 -1.3557879701E+01 -3.5435630954E+00  3.1524471486E+00  9.6784963384E-01  2.5674889990E+00 -3.6764680351E-01  1.3649986608E+00 -1.5021159683E-01  3.9560250010E-01 -1.6084959236E+00  2.4995498713E-01  1.0620727424E+00  4.5311766645E+02  6.7818869874E+00
  2.7500000000E+02 -2.5000000000E+00 -1.1605441515E+01 -7.7869487974E-01  4.2549858795E+00 -1.3603960979E+01 -3.4235132798E+00  3.5124791092E+00  1.8802821758E+00  2.5331251850E+00 -4.9716051013E-01  1.5788855579E+00 -1.7161138951E-01  2.7271605510E-01 -1.4606482690E+00  2.8330460452E-01  9.6695122528E-01  4.5814443369E+02  7.0011596699E+00
  2.8000000000E+02 -2.5000000000E+00 -1.0409493369E+01 -6.9033423500E-01  4.2416538272E+00 -1.3653674469E+01 -3.2654035980E+00  3.8407020511E+00  2.7582769301E+00  2.4513219907E+00 -6.1992499836E-01  1.7733941186E+00 -1.7846117198E-01  1.6888231476E-01 -1.2874899481E+00  3.0220854421E-01  8.5199445975E-01  4.6317584291E+02  7.1480691150E+00
  2.8500000000E+02 -2.5000000000E+00 -9.2612870401E+00 -6.1112746960E-01  4.2108369056E+00 -1.3708233121E+01 -3.0717809222E+00  4.1313383502E+00  3.5931160552E+00  2.3259253638E+00 -7.3121209474E-01  1.9506499776E+00 -1.7609207235E-01  7.9465955372E-02 -1.0968199525E+00  3.1082016119E-01  7.3124469483E-01  4.6821009662E+02  7.2214291069E+00
  2.9000000000E+02 -2.5000000000E+00 -8.1766666141E+00 -5.4088752136E-01  4.1636851359E+00 -1.3768593667E+01 -2.8458753208E+00  4.3792298128E+00  4.3776229896E+00  2.1625240053E+00 -8.2707563123E-01  2.1091680385E+00 -1.6983016368E-01  6.3796902899E-04 -8.9486397523E-01  3.1229395777E-01  6.1089298525E-01  4.7324529617E+02  7.2206459727E+00
  2.9500000000E+02 -2.5000000000E+00 -7.1683247142E+00 -4.7829690137E-01  4.1004059349E+00 -1.3835341255E+01 -2.5914943642E+00  4.5799020313E+00  5.1063296172E+00  1.9679928442E+00 -9.0451838574E-01  2.2472122781E+00 -1.6321924948E-01 -6.9517119478E-02 -6.8652535429E-01  3.0842386816E-01  4.9453940886E-01  4.7827950924E+02  7.1457260548E+00
  3.0000000000E+02 -2.5000000000E+00 -6.2450447067E+00 -4.2150976895E-01  4.0215505415E+00 -1.3908615094E+01 -2.3129306409E+00  4.7296174426E+00  5.7755176540E+00  1.7499843440E+00 -9.6156493360E-01  2.3636705151E+00 -1.5861047190E-01 -1.3128505565E-01 -4.7561778234E-01  3.0004699980E-01  3.8478308818E-01  4.8331083862E+02  6.9972756305E+00
  3.0500000000E+02 -2.5000000000E+00 -5.4120225206E+00 -3.6846534267E-01  3.9279784595E+00 -1.3988084499E+01 -2.0148732694E+00  4.8254321345E+00  6.3831369598E+00  1.5164237713E+00 -9.9724234014E-01  2.4580240525E+00 -1.5745003752E-01 -1.8377381442E-01 -2.6509903413E-01  2.8743419296E-01  2.8356247950E-01  4.8833748965E+02  6.7764932826E+00
  3.1000000000E+02 -2.5000000000E+00 -4.6714853550E+00 -3.1697548587E-01  3.8206397577E+00 -1.4072960221E+01 -1.7023163082E+00  4.8652528463E+00  6.9286154037E+00  1.2750597384E+00 -1.0114805514E+00  2.5301299537E+00 -1.6040564456E-01 -2.2543724166E-01 -5.7270491145E-02  2.7068672843E-01  1.9230470446E-01  4.9335783364E+02  6.4851550200E+00
  3.1500000000E+02 -2.5000000000E+00 -4.0233564125E+00 -2.6481952924E-01  3.7003747302E+00 -1.4162040089E+01 -1.3804606713E+00  4.8478885753E+00  7.4125855548E+00  1.0331113304E+00 -1.0049541462E+00  2.5800345099E+00 -1.6748548165E-01 -2.5459731568E-01  1.4606361153E-01  2.5001529331E-01  1.1203761668E-01  4.9837046487E+02  6.1255927171E+00
  3.2000000000E+02 -2.5000000000E+00 -3.4658481203E+00 -2.0991176367E-01  3.5678067918E+00 -1.4253771049E+01 -1.0546030676E+00  4.7730863852E+00  7.8365620675E+00  7.9703585543E-01 -9.7889262945E-01  2.6078903125E+00 -1.7818168938E-01 -2.6986310075E-01  3.4347054824E-01  2.2583713791E-01  4.3476136753E-02  5.0337424925E+02  5.7006666692E+00
  3.2500000000E+02 -2.5000000000E+00 -2.9959718209E+00 -1.5048714976E-01  3.4233434680E+00 -1.4346321317E+01 -7.3002243761E-01  4.6415385315E+00  8.2026076407E+00  5.7242226777E-01 -9.3488992449E-01  2.6139526722E+00 -1.9162857691E-01 -2.7038984818E-01  5.3378918354E-01  1.9874159700E-01 -1.2915290798E-02  5.0836836302E+02  5.2137332284E+00
  3.3000000000E+02 -2.5000000000E+00 -2.6099795027E+00 -8.5219346836E-02  3.2672591233E+00 -1.4437654924E+01 -4.1186629786E-01  4.4548645031E+00  8.5130238297E+00  3.6399264600E-01 -8.7473903807E-01  2.5986015787E+00 -2.0675441605E-01 -2.5598567267E-01  7.1605001296E-01  1.6940872107E-01 -5.6880669057E-02  5.1335232045E+02  4.6686085800E+00
  3.3500000000E+02 -2.5000000000E+00 -2.3037354607E+00 -1.3242418309E-02  3.0997958759E+00 -1.4525595003E+01 -1.0505128581E-01  4.2155610869E+00  8.7700940407E+00  1.7567987000E-01 -8.0031020856E-01  2.5623539712E+00 -2.2240810998E-01 -2.2710834122E-01  8.8941153005E-01  1.3853710749E-01 -8.8346661221E-02  5.1832599007E+02  4.0695297445E+00
  3.4000000000E+02 -2.5000000000E+00 -2.0730361403E+00  6.5913632255E-02  2.9212530383E+00 -1.4607897228E+01  1.8582301020E-01  3.9269381321E+00  8.9758933907E+00  1.0741621817E-02 -7.1347830722E-01  2.5058573424E+00 -2.3745081826E-01 -1.8479778704E-01  1.0531103542E+00  1.0679981850E-01 -1.0740899963E-01  5.2328959934E+02  3.4211138470E+00
  3.4500000000E+02 -2.5000000000E+00 -1.9138517222E+00  1.5243127414E-01  2.7320444749E+00 -1.4682310622E+01  4.5654125888E-01  3.5930439719E+00  9.1321653128E+00 -1.2812437618E-01 -6.1609349769E-01  2.4298708314E+00 -2.5081179902E-01 -1.3057843416E-01  1.2064227561E+00  7.4826190458E-02 -1.1432756518E-01  5.2824372821E+02  2.7283165902E+00
  3.5000000000E+02 -2.5000000000E+00 -1.8225129657E+00  2.4633117812E-01  2.5327240826E+00 -1.4746645964E+01  7.0333141817E-01  3.2185855257E+00  9.2402534494E+00 -2.3868651495E-01 -5.0998148788E-01  2.3352444231E+00 -2.6151469250E-01 -6.6352583289E-02  1.3486351254E+00  4.3200967390E-02 -1.0952737193E-01  5.3318929221E+02  1.9963907194E+00
  3.5500000000E+02 -2.5000000000E+00 -1.7958466757E+00  3.4758312822E-01  2.3239915047E+00 -1.4798844767E+01  9.2290904352E-01  2.8088502007E+00  9.3010716397E+00 -3.1911372048E-01 -3.9695843281E-01  2.2229054633E+00 -2.6868505727E-01  5.7034913536E-03  1.4790209885E+00  1.2472862450E-02 -9.3603754577E-02  5.3812751614E+02  1.2308450827E+00
  0.0000000000E+00  0.0000000000E+00 -1.6711027817E+00  5.0970922513E-01  2.5632284155E+00 -1.4695193084E+01  1.1433432188E+00  3.4356039755E+00  9.3244009530E+00 -3.8725989958E-01 -6.1145668343E-01  2.0847626803E+00 -2.6335390264E-01 -9.6577480477E-02  1.6149266687E+00  1.6979808534E-02 -1.6434139617E-01  1.8346339341E+02  2.9046615064E+00
  5.0000000000E+00  0.0000000000E+00 -1.8044709173E+00  6.0506000892E-01  2.3284403372E+00 -1.4743073927E+01  1.3355155636E+00  2.9703050632E+00  9.2833171982E+00 -4.4928304660E-01 -4.8924593079E-01  1.9375079445E+00 -2.6643987211E-01 -1.6285871223E-02  1.7177778672E+00 -1.4732636001E-02 -1.3633292400E-01  1.8840092544E+02  2.0876768426E+00
  1.0000000000E+01  0.0000000000E+00 -1.9973389921E+00  7.0741285503E-01  2.0874661916E+00 -1.4774725396E+01  1.4933750558E+00  2.4851890758E+00  9.1949223321E+00 -4.7773152807E-01 -3.6479165855E-01  1.7763915787E+00 -2.6407349955E-01  6.5990414387E-02  1.8060724927E+00 -4.4157173122E-02 -9.8921640077E-02  1.9333328473E+02  1.2552278238E+00
  1.5000000000E+01  0.0000000000E+00 -2.2486801949E+00  8.1707856022E-01  1.8408913382E+00 -1.4788850967E+01  1.6159108689E+00  1.9869930331E+00  9.0584683564E+00 -4.7230914662E-01 -2.4000061640E-01  1.6028408656E+00 -2.5581809612E-01  1.4738551798E-01  1.8788615497E+00 -7.0705065915E-02 -5.3486596526E-02  1.9826249075E+02  4.1349122176E-01
  2.0000000000E+01  0.0000000000E+00 -2.5581674404E+00  9.3454638274E-01  1.5892283877E+00 -1.4784585774E+01  1.7027607981E+00  1.4825435794E+00  8.8727942410E+00 -4.3301703706E-01 -1.1684814723E-01  1.4185069419E+00 -2.4142406505E-01  2.2518287114E-01  1.9351171508E+00 -9.3773313242E-02 -1.6499156814E-03  2.0319065097E+02 -4.3130311637E-01
  2.5000000000E+01  0.0000000000E+00 -2.9261444783E+00  1.0604395958E+00  1.3327709555E+00 -1.4761542488E+01  1.7542093139E+00  9.7864083629E-01  8.6363650544E+00 -3.6018015964E-01  2.5827168269E-03  1.2252995616E+00 -2.2085530114E-01  2.9687759181E-01  1.9737333933E+00 -1.1273425733E-01  5.4669810589E-02  2.0811990197E+02 -1.2729079814E+00
  3.0000000000E+01  0.0000000000E+00 -3.3535491694E+00  1.1954135082E+00  1.0714371825E+00 -1.4719847291E+01  1.7711805602E+00  4.8194294291E-01  8.3473400405E+00 -2.5451714444E-01  1.1606167380E-01  1.0254220623E+00 -1.9430940069E-01  3.6024692015E-01  1.9935360188E+00 -1.2694050685E-01  1.1318564562E-01  2.1305234995E+02 -2.1050942755E+00
  3.5000000000E+01  0.0000000000E+00 -3.8417799918E+00  1.3399796616E+00  8.0460409597E-01 -1.4660164888E+01  1.7552214108E+00 -1.1621725279E-03  8.0036780555E+00 -1.1725888958E-01  2.2118537600E-01  8.2140276782E-01 -1.6223361192E-01  4.1343273246E-01  1.9933040732E+00 -1.3574924770E-01  1.7114816004E-01  2.1799001191E+02 -2.9216867356E+00
  4.0000000000E+01  0.0000000000E+00 -4.3924860466E+00  1.4942507482E+00  5.3095651433E-01 -1.4583697114E+01  1.7084770942E+00 -4.6468716506E-01  7.6032851783E+00  4.9689502371E-02  3.1538100921E-01  6.1611820285E-01 -1.2534352503E-01  4.5504099549E-01  1.9718076866E+00 -1.3857232332E-01  2.2522167468E-01  2.2293475854E+02 -3.7166003746E+00
  4.5000000000E+01  0.0000000000E+00 -5.0072767945E+00  1.6575978719E+00  2.4835789413E-01 -1.4492153625E+01  1.6336493725E+00 -9.0317859220E-01  7.1442065884E+00  2.4356397781E-01  3.9595411288E-01  4.1280302354E-01 -8.4651894940E-02  4.8426678770E-01  1.9278672188E+00 -1.3496358350E-01  2.7131558575E-01  2.2788826024E+02 -4.4838780402E+00
  5.0000000000E+01  0.0000000000E+00 -5.6873434962E+00  1.8282248889E+00 -4.6253803904E-02 -1.4387681546E+01  1.5339342469E+00 -1.3118451757E+00  6.6248586771E+00  4.6056512103E-01  4.6018937329E-01  2.1503879892E-01 -4.1507225172E-02  5.0106162802E-01  1.8604405742E+00 -1.2476725384E-01  3.0434037046E-01  2.3285193743E+02 -5.2177293853E+00
  5.5000000000E+01  0.0000000000E+00 -6.4330184044E+00  2.0026637109E+00 -3.5695881549E-01 -1.4272760936E+01  1.4129388322E+00 -1.6866663323E+00  6.0442920519E+00  6.9572757205E-01  5.0550395939E-01  2.6702450199E-02  2.3758870814E-03  5.0637252286E-01  1.7687480298E+00 -1.0837858041E-01  3.1783103451E-01  2.3782691657E+02 -5.9125713956E+00
