Magnetometer grid (GEO) [deg] dB (North-East-Down) [nT]
         0  6.0000000000E+01  2  0 17
      72      69
Lon Lat dBn dBe dBd dBnMhd dBeMhd dBdMhd dBnFac dBeFac dBdFac dBnHal dBeHal dBdHal dBnPed dBePed dBdPed LonSm LatSm
  1.6000000000E+02  0.0000000000E+00 -2.2457635585E+01  5.2641253438E-01 -3.2908039251E+00 -1.1944159292E+01 -8.6164780617E-01 -2.4547308777E+00 -1.0282860400E+01  5.7329135865E-01 -5.8378057957E-01 -1.2373663401E+00  7.6561547765E-01 -7.0224019932E-01  1.0067504480E+00  4.9153504257E-02  4.4994773148E-01  3.4362733187E+02 -5.8983517279E+00
  1.6500000000E+02  0.0000000000E+00 -2.2937809101E+01  1.9726867638E-01 -3.3139558095E+00 -1.1964868620E+01 -9.3804402803E-01 -2.3916327198E+00 -1.0561763996E+01  4.2543420091E-01 -4.9404334553E-01 -1.3591440250E+00  6.2847967387E-01 -8.3157105044E-01  9.4796754025E-01  8.1398829622E-02  4.0329130628E-01  3.4860206315E+02 -5.2026306992E+00
  1.7000000000E+02  0.0000000000E+00 -2.3357365144E+01 -1.2515091882E-01 -3.2582007414E+00 -1.1989030187E+01 -1.0344818455E+00 -2.3237186227E+00 -1.0754381634E+01  3.1306194417E-01 -3.8969283220E-01 -1.4765345084E+00  4.9161563650E-01 -8.8684391733E-01  8.6258118555E-01  1.0465334604E-01  3.4205463082E-01  3.5356551292E+02 -4.4680156975E+00
  1.7500000000E+02  0.0000000000E+00 -2.3706706453E+01 -4.3306778015E-01 -3.1185792152E+00 -1.2015817888E+01 -1.1530594185E+00 -2.2471454659E+00 -1.0859546347E+01  2.4065291034E-01 -2.7431297659E-01 -1.5827189144E+00  3.5868460264E-01 -8.7142655383E-01  7.5137669566E-01  1.2065412532E-01  2.7430578107E-01  3.5851881429E+02 -3.7000945401E+00
  1.8000000000E+02  0.0000000000E+00 -2.3976968611E+01 -7.2011732729E-01 -2.8927740955E+00 -1.2044519301E+01 -1.2948096523E+00 -2.1577257266E+00 -1.0876719392E+01  2.1141352370E-01 -1.5189023977E-01 -1.6716429050E+00  2.3305324587E-01 -7.9085502523E-01  6.1591298753E-01  1.3022555547E-01  2.0769689613E-01  3.6346339341E+02 -2.9046615064E+00
  1.8500000000E+02  0.0000000000E+00 -2.4160124255E+01 -9.8098295763E-01 -2.5811334525E+00 -1.2074537260E+01 -1.4596181517E+00 -2.0511601332E+00 -1.0805986567E+01  2.2716672410E-01 -2.6678612519E-02 -1.7380307706E+00  1.1767757290E-01 -6.5252774806E-01  4.5843034230E-01  1.3379089708E-01  1.4923304128E-01  3.6840092544E+02 -2.0876768426E+00
  1.9000000000E+02  0.0000000000E+00 -2.4249069287E+01 -1.2112443545E+00 -2.1866329879E+00 -1.2105381262E+01 -1.6462100745E+00 -1.9232723673E+00 -1.0648028487E+01  2.8830856263E-01  9.6953790254E-02 -1.7774201635E+00  1.5003498578E-02 -4.6540049684E-01  2.8176062516E-01  1.3165365880E-01  1.0508608598E-01  3.7333328473E+02 -1.2552278238E+00
  1.9500000000E+02  0.0000000000E+00 -2.4237674656E+01 -1.4072840320E+00 -1.7147906035E+00 -1.2136657633E+01 -1.8521896007E+00 -1.7702298793E+00 -1.0404073242E+01  3.9383475316E-01  2.1467553215E-01 -1.7861853267E+00 -7.3083734315E-02 -2.3968711183E-01  8.9241546133E-02  1.2415454984E-01  8.0450855403E-02  3.7826249075E+02 -4.1349122176E-01
  2.0000000000E+02  0.0000000000E+00 -2.4120799042E+01 -1.5662122068E+00 -1.1735514616E+00 -1.2168045460E+01 -2.0741348431E+00 -1.5887364490E+00 -1.0075844557E+01  5.4142002687E-01  3.2232133662E-01 -1.7615457004E+00 -1.4525560658E-01  1.3426098828E-02 -1.1536332468E-01  1.1175821596E-01  7.9437551952E-02  3.8319065097E+02  4.3130311637E-01
  2.0500000000E+02  0.0000000000E+00 -2.3894290340E+01 -1.6858054106E+00 -5.7316307768E-01 -1.2199266272E+01 -2.3077278636E+00 -1.3761934566E+00 -9.6655207863E+00  7.2752241537E-01  4.1599143362E-01 -1.7015657429E+00 -2.0070017816E-01  2.8204838991E-01 -3.2793753899E-01  9.5100215790E-02  1.0499055538E-01  3.8811990197E+02  1.2729079814E+00
  2.1000000000E+02  0.0000000000E+00 -2.3554992594E+01 -1.7644936843E+00  7.3946113518E-02 -1.2230045419E+01 -2.5479110200E+00 -1.1308354872E+00 -9.1757184332E+00  9.4748170680E-01  4.9212223152E-01 -1.6051514981E+00 -2.3907697464E-01  5.5383843495E-01 -5.4407724357E-01  7.5012603545E-02  1.5882093423E-01  3.9305234995E+02  2.1050942755E+00
  2.1500000000E+02  0.0000000000E+00 -2.3100785411E+01 -1.8014227960E+00  7.5330434197E-01 -1.2260076105E+01 -2.7890556301E+00 -8.5183365648E-01 -8.6095125948E+00  1.1955926144E+00  5.4754241853E-01 -1.4720473528E+00 -2.6049875926E-01  8.1625621518E-01 -7.5914935804E-01  5.2538978969E-02  2.4133936474E-01  3.9799001191E+02  2.9216867356E+00
  2.2000000000E+02  0.0000000000E+00 -2.2530670454E+01 -1.7966165567E+00  1.4485643507E+00 -1.2288990753E+01 -3.0251444550E+00 -5.3938130447E-01 -7.9705009303E+00  1.4651481347E+00  5.7953312311E-01 -1.3028356214E+00 -2.6556424273E-01  1.0568346311E+00 -9.6834314868E-01  2.8944006354E-02  3.5157790098E-01  4.0293475854E+02  3.7166003746E+00
  2.2500000000E+02  0.0000000000E+00 -2.1844930992E+01 -1.7512284243E+00  2.1417493552E+00 -1.2316359154E+01 -3.2499620350E+00 -1.9475657887E-01 -7.2629130193E+00  1.7484704142E+00  5.8591111276E-01 -1.0989428009E+00 -2.5545393255E-01  1.2635019145E+00 -1.1667160180E+00  5.7171289323E-03  4.8709290680E-01  4.0788826024E+02  4.4838780402E+00
  2.3000000000E+02  0.0000000000E+00 -2.1045367309E+01 -1.6678531537E+00  2.8136323905E+00 -1.2341715109E+01 -3.4572951061E+00  1.7964434718E-01 -6.4917574313E+00  2.0369632983E+00  5.6514668933E-01 -8.6266058698E-01 -2.3208665811E-01  1.4249944448E+00 -1.3492341825E+00 -1.5434687768E-02  6.4384690925E-01  4.1285193743E+02  5.2177293853E+00
  2.3500000000E+02  0.0000000000E+00 -2.0135616924E+01 -1.5508370406E+00  3.4443044171E+00 -1.2364619031E+01 -3.6411419694E+00  5.8031024160E-01 -5.6629894509E+00  2.3212309651E+00  5.1651443004E-01 -5.9719928258E-01 -1.9831163956E-01  1.5314067928E+00 -1.5108091598E+00 -3.2614396768E-02  8.1607295266E-01  4.1782691657E+02  5.9125713956E+00
  2.4000000000E+02  0.0000000000E+00 -1.9121560459E+01 -1.4064695802E+00  4.0139868161E+00 -1.2384746826E+01 -3.7959234210E+00  1.0026654413E+00 -4.7836710489E+00  2.5913059626E+00  4.4026060839E-01 -3.0680643394E-01 -1.5805688926E-01  1.5749356285E+00 -1.6463361500E+00 -4.3795232543E-02  9.9612513791E-01  4.2281399336E+02  6.5630704425E+00
  2.4500000000E+02  0.0000000000E+00 -1.8011832831E+01 -1.2427377690E+00  4.5041638156E+00 -1.2401993976E+01 -3.9166884144E+00  1.4411745492E+00 -3.8620857131E+00  2.8370143319E+00  3.3775469131E-01  3.0561995572E-03 -1.1608550598E-01  1.5509464305E+00 -1.7508093416E+00 -4.6978180521E-02  1.1742881446E+00  4.2781360435E+02  7.1641856242E+00
  2.5000000000E+02  0.0000000000E+00 -1.6816481228E+01 -1.0668705815E+00  4.9021122283E+00 -1.2416569687E+01 -3.9992956393E+00  1.8895003597E+00 -2.9077664976E+00  3.0484766104E+00  2.1158512377E-01  3.2822318396E-01 -7.6467020122E-02  1.4594955012E+00 -1.8203682278E+00 -3.9584532516E-02  1.3415312436E+00  4.3282580846E+02  7.7112129445E+00
  2.5500000000E+02  0.0000000000E+00 -1.5545799095E+01 -8.8663241635E-01  5.1931475088E+00 -1.2429067671E+01 -4.0405662427E+00  2.3407057259E+00 -1.9314019412E+00  3.2167086268E+00  6.5559372700E-02  6.6285924464E-01 -5.8659619801E-02  1.2971505663E+00 -1.8481887276E+00 -4.1151806580E-03  1.4897318439E+00  4.3785027955E+02  8.1998296575E+00
  2.6000000000E+02  0.0000000000E+00 -1.4229949872E+01 -7.1822056882E-01  5.3493352830E+00 -1.2440488526E+01 -4.0383851909E+00  2.7874883136E+00 -9.4460029678E-01  3.3342498136E+00 -9.5417210809E-02  9.7994207830E-01 -8.1173576746E-02  1.0756198370E+00 -1.8248031275E+00  6.7088385228E-02  1.5816443433E+00  4.4288631084E+02  8.6261379084E+00
  2.6500000000E+02  0.0000000000E+00 -1.2895884713E+01 -5.7362326274E-01  5.3803732096E+00 -1.2452214410E+01 -3.9917518622E+00  3.2224208381E+00  4.0481035363E-02  3.3957293442E+00 -2.6558650319E-01  1.2632549146E+00 -1.3679600946E-01  8.3509716473E-01 -1.7474062528E+00  1.5919526476E-01  1.5884417100E+00  4.4793283183E+02  8.9867066335E+00
  2.7000000000E+02  0.0000000000E+00 -1.1565210024E+01 -4.7122351142E-01  5.3030345507E+00 -1.2465921474E+01 -3.9007716065E+00  3.6381839578E+00  1.0116072831E+00  3.3982836734E+00 -4.3868374262E-01  1.5142453365E+00 -1.9323656057E-01  6.2162897030E-01 -1.6251411697E+00  2.2450098218E-01  1.4819053653E+00  4.5298843782E+02  9.2786105621E+00
  2.7500000000E+02  0.0000000000E+00 -1.0250586651E+01 -4.0292154737E-01  5.1859626683E+00 -1.2483446196E+01 -3.7666004090E+00  4.0277658305E+00  1.9569859279E+00  3.3417630524E+00 -6.0834154539E-01  1.7472159126E+00 -2.1917023549E-01  4.4723192676E-01 -1.4713422959E+00  2.4108604471E-01  1.3193064564E+00  4.5805143134E+02  9.4994651148E+00
  2.8000000000E+02  0.0000000000E+00 -8.9712463133E+00 -3.4813922332E-01  5.0651969090E+00 -1.2506626768E+01 -3.5913471007E+00  4.3846214474E+00  2.8657737140E+00  3.2287028813E+00 -7.6850092000E-01  1.9634498818E+00 -2.1769118947E-01  3.0489575356E-01 -1.2938431414E+00  2.3219618561E-01  1.1441806280E+00  4.6311987465E+02  9.6474560164E+00
  2.8500000000E+02  0.0000000000E+00 -7.7498275185E+00 -2.9658574325E-01  4.9463375844E+00 -1.2537130976E+01 -3.3779578382E+00  4.7027908564E+00  3.7285159168E+00  3.0640707461E+00 -9.1378076615E-01  2.1577292869E+00 -2.0238819489E-01  1.8498496493E-01 -1.0989417466E+00  2.1968954369E-01  9.7234252916E-01  4.6819165147E+02  9.7213625492E+00
  2.9000000000E+02  0.0000000000E+00 -6.6067183019E+00 -2.4678773170E-01  4.8254133984E+00 -1.2576302133E+01 -3.1300928145E+00  4.9769786658E+00  4.5374757041E+00  2.8548295787E+00 -1.0397683145E+00  2.3247054086E+00 -1.8245735606E-01  8.1060627397E-02 -8.9259728139E-01  2.1093286015E-01  8.0714241980E-01  4.7326453579E+02  9.7205735577E+00
  2.9500000000E+02  0.0000000000E+00 -5.5561804331E+00 -1.9746075920E-01  4.6997758701E+00 -1.2625038173E+01 -2.8520084793E+00  5.2026145156E+00  5.2868273164E+00  2.6093753006E+00 -1.1432065014E+00  2.4617057759E+00 -1.6287804613E-01 -1.0325494340E-02 -6.7967535229E-01  2.0805046565E-01  6.5069335030E-01  4.7833626501E+02  9.6450955717E+00
  3.0000000000E+02  0.0000000000E+00 -4.6072728294E+00 -1.4662345763E-01  4.5676170245E+00 -1.2683716152E+01 -2.5484508246E+00  5.3759035478E+00  5.9727023738E+00  2.3369151967E+00 -1.2220675795E+00  2.5676679201E+00 -1.4680152342E-01 -9.1183634949E-02 -4.6392697133E-01  2.1171369364E-01  5.0496469112E-01  4.8340461469E+02  9.4955527192E+00
  3.0500000000E+02  0.0000000000E+00 -3.7645337728E+00 -9.2368688007E-02  4.4269539968E+00 -1.2752160425E+01 -2.2245520976E+00  5.4938819720E+00  6.5930931070E+00  2.0468558308E+00 -1.2755163380E+00  2.6428409421E+00 -1.3623932231E-01 -1.6300004786E-01 -2.4830739725E-01  2.2156690109E-01  3.7158841065E-01  4.8846747161E+02  9.2731784325E+00
  3.1000000000E+02  0.0000000000E+00 -3.0279723632E+00 -3.4526979124E-02  4.2753350305E+00 -1.2829661703E+01 -1.8857272092E+00  5.5544717431E+00  7.1476304835E+00  1.7482622000E+00 -1.3037773706E+00  2.6892885455E+00 -1.3226244846E-01 -2.2714035328E-01 -3.5229688702E-02  2.3520047847E-01  2.5178101136E-01  4.9352290251E+02  8.9797992828E+00
  3.1500000000E+02  0.0000000000E+00 -2.3929579191E+00  2.3609941044E-02  4.1109466667E+00 -1.2915021675E+01 -1.5375597789E+00  5.5565299109E+00  7.6372676577E+00  1.4494391081E+00 -1.3079326910E+00  2.7115155609E+00 -1.3503796359E-01 -2.8389854070E-01  1.7328053746E-01  2.4676857545E-01  1.4624798751E-01  4.9856921560E+02  8.6178115828E+00
  3.2000000000E+02  0.0000000000E+00 -1.8519184185E+00  7.6581076481E-02  3.9349869392E+00 -1.3006624572E+01 -1.1856831121E+00  5.4998796368E+00  8.0639095141E+00  1.1576634204E+00 -1.2896830904E+00  2.7152384274E+00 -1.4386266261E-01 -3.3041691118E-01  3.7555821235E-01  2.4846343082E-01  5.5207304000E-02  5.0360501282E+02  8.1901516512E+00
  3.2500000000E+02  0.0000000000E+00 -1.3988688841E+00  1.2294100465E-01  3.7517831544E+00 -1.3102518765E+01 -8.3565343853E-01  5.3853130776E+00  8.4300331658E+00  8.7907227107E-01 -1.2511096087E+00  2.7033169354E+00 -1.5742510108E-01 -3.6114583139E-01  5.7029977921E-01  2.3694727319E-01 -2.1274483145E-02  5.0862923109E+02  7.7002608148E+00
  3.3000000000E+02  0.0000000000E+00 -1.0307574955E+00  1.6661734435E-01  3.5645191744E+00 -1.3200497317E+01 -4.9283186636E-01  5.2145605069E+00  8.7383418616E+00  6.1868622789E-01 -1.1944676057E+00  2.6749200031E+00 -1.7416430128E-01 -3.7242221131E-01  7.5647795722E-01  2.1492728410E-01 -8.3151515472E-02  5.1364117153E+02  7.1520463329E+00
  3.3500000000E+02  0.0000000000E+00 -7.4483691052E-01  2.1201797724E-01  3.3738881956E+00 -1.3298180322E+01 -1.6228212724E-01  4.9902331084E+00  8.9914832847E+00  3.8052634891E-01 -1.1220352835E+00  2.6286241247E+00 -1.9250696736E-01 -3.6377049116E-01  9.3323600193E-01  1.8628072293E-01 -1.3053913814E-01  5.1864051612E+02  6.5498394496E+00
  3.4000000000E+02  0.0000000000E+00 -5.3766734676E-01  2.6197013854E-01  3.1794833624E+00 -1.3393090234E+01  1.5131602113E-01  4.7157455926E+00  9.1918472155E+00  1.6777589901E-01 -1.0360239225E+00  2.5637645473E+00 -2.1098538628E-01 -3.3652842342E-01  1.0998111244E+00  1.5386360468E-01 -1.6370988426E-01  5.2362733187E+02  5.8983517279E+00
  3.4500000000E+02  0.0000000000E+00 -4.0543271659E-01  3.1795227127E-01  2.9807242913E+00 -1.3482723640E+01  4.4372837547E-01  4.3952312940E+00  9.3414399680E+00 -1.7057324903E-02 -9.3854264054E-01  2.4803673053E+00 -2.2828701669E-01 -2.9288671492E-01  1.2554836498E+00  1.1956823740E-01 -1.8307764724E-01  5.2860206315E+02  5.2026306992E+00
  3.5000000000E+02  0.0000000000E+00 -3.4437015381E-01  3.8063386378E-01  2.7771819465E+00 -1.3564627216E+01  7.1121713641E-01  4.0334528634E+00  9.4418198506E+00 -1.7200700552E-01 -8.3160082894E-01  2.3788950169E+00 -2.4326373129E-01 -2.3547202886E-01  1.3995421951E+00  8.4687464175E-02 -1.8919805913E-01  5.3356551292E+02  4.4680156975E+00
  3.5500000000E+02  0.0000000000E+00 -3.5105561386E-01  4.5027727359E-01  2.5686639037E+00 -1.3636465491E+01  9.5058043687E-01  3.6357165589E+00  9.4940724858E+00 -2.9555149896E-01 -7.1712950473E-01  2.2600791307E+00 -2.5491949305E-01 -1.6714976485E-01  1.5312582609E+00  5.0167828726E-02 -1.8277338564E-01  5.3851881429E+02  3.7000945401E+00
  0.0000000000E+00  2.5000000000E+00 -1.9599556494E-01  5.7783168960E-01  2.7442706237E+00 -1.3502786886E+01  1.1950747330E+00  4.2254471742E+00  9.5200635486E+00 -4.1607373166E-01 -9.3582738031E-01  2.1160595629E+00 -2.5283195722E-01 -2.7792522261E-01  1.6706682095E+00  5.1662645524E-02 -2.6742394758E-01  1.8386865559E+02  5.3717738818E+00
  5.0000000000E+00  2.5000000000E+00 -3.6826991550E-01  6.3882623985E-01  2.5189785754E+00 -1.3573332848E+01  1.4058907634E+00  3.7716624965E+00  9.4688715813E+00 -5.2066765591E-01 -8.1070449153E-01  1.9622872332E+00 -2.6191835763E-01 -1.9609756781E-01  1.7739041179E+00  1.5521490012E-02 -2.4588186184E-01  1.8881497483E+02  4.5532730941E+00
  1.0000000000E+01  2.5000000000E+00 -6.0198521869E-01  7.0652567866E-01  2.2910514268E+00 -1.3628953303E+01  1.5818633086E+00  3.2971971737E+00  9.3698626303E+00 -5.9120384729E-01 -6.8273195314E-01  1.7950859885E+00 -2.6542301256E-01 -1.0987246810E-01  1.8620194652E+00 -1.8710770092E-02 -2.1354132565E-01  1.9375310392E+02  3.7197990098E+00
  1.5000000000E+01  2.5000000000E+00 -8.9582440465E-01  7.8127102254E-01  2.0603512546E+00 -1.3668037312E+01  1.7221417257E+00  2.8086166348E+00  9.2223270583E+00 -6.2769781744E-01 -5.5371388164E-01  1.6158365279E+00 -2.6286366025E-01 -2.2791141824E-02  1.9340493216E+00 -5.0309225470E-02 -1.7176035672E-01  1.9868504664E+02  2.8775572358E+00
  2.0000000000E+01  2.5000000000E+00 -1.2491093382E+00  8.6353098296E-01  1.8268444426E+00 -1.3689406241E+01  1.8265135373E+00  2.3125344904E+00  9.0251239117E+00 -6.3042030662E-01 -4.2547911843E-01  1.4262350638E+00 -2.5394838401E-01  6.1876703789E-02  1.9889379277E+00 -7.8613863753E-02 -1.2208763313E-01  2.0361290683E+02  2.0327915057E+00
  2.5000000000E+01  2.5000000000E+00 -1.6617843730E+00  9.5391302323E-01  1.5904208351E+00 -1.3692357543E+01  1.8953875920E+00  1.8155031693E+00  8.7767326336E+00 -5.9990728714E-01 -2.9992450982E-01  1.2282980079E+00 -2.3860134819E-01  1.4114801170E-01  2.0255425285E+00 -1.0296593347E-01 -6.6305836099E-02  2.0853882863E+02  1.1917476955E+00
  3.0000000000E+01  2.5000000000E+00 -2.1343379137E+00  1.0530998624E+00  1.3507169337E+00 -1.3676705389E+01  1.9297733420E+00  1.3239082210E+00  8.4753359458E+00 -5.3701162574E-01 -1.7905933374E-01  1.0243855145E+00 -2.1698207180E-01  2.1235862691E-01  2.0426460150E+00 -1.2267978209E-01 -6.4905804765E-03  2.1346493689E+02  3.6063842425E-01
  3.5000000000E+01  2.5000000000E+00 -2.6676520645E+00  1.1617140848E+00  1.1069379094E+00 -1.3642808624E+01  1.9312556208E+00  8.4385345902E-01  8.1189396085E+00 -4.4300286515E-01 -6.5038305066E-02  8.1723525663E-01 -1.8950081395E-01  2.7320998472E-01  2.0389816939E+00 -1.3703785688E-01  5.4912770705E-02  2.1839327885E+02 -4.5439225305E-01
  4.0000000000E+01  2.5000000000E+00 -3.2627649506E+00  1.2801088249E+00  8.5770069192E-01 -1.3591572730E+01  1.9019608209E+00  3.8104873558E-01  7.7055313098E+00 -3.1970991301E-01  3.9832278111E-02  6.1000226877E-01 -1.5683716836E-01  3.2183048578E-01  2.0132742010E+00 -1.4530491461E-01  1.1498919245E-01  2.2332576812E+02 -1.2473045291E+00
  4.5000000000E+01  2.5000000000E+00 -3.9205462804E+00  1.4080954674E+00  6.0089588439E-01 -1.3524427919E+01  1.8445129633E+00 -5.9308679726E-02  7.2332774638E+00 -1.6968772949E-01  1.3312954698E-01  4.0630201642E-01 -1.1996829230E-01  3.5685599452E-01  1.9643021586E+00 -1.4676147411E-01  1.7021902262E-01  2.2826413232E+02 -2.0121993051E+00
  5.0000000000E+01  2.5000000000E+00 -4.6412673507E+00  1.5446281151E+00  3.3357661411E-01 -1.3443264557E+01  1.7619746024E+00 -4.7264636522E-01  6.7007525542E+00  3.6205134505E-03  2.1239822406E-01  2.1025359376E-01 -8.0205670360E-02  3.7754125067E-01  1.8909910586E+00 -1.4076133047E-01  2.1628350461E-01  2.3320986540E+02 -2.7433557229E+00
  5.5000000000E+01  2.5000000000E+00 -5.4240791613E+00  1.6874788385E+00  5.1861774524E-02 -1.3350336904E+01  1.6577701105E+00 -8.5511499521E-01  6.1071915834E+00  1.9576050472E-01  2.7528462617E-01  2.6516117915E-02 -3.9224064476E-02  3.8392692419E-01  1.7925500412E+00 -1.2682771226E-01  2.4776521938E-01  2.3816418596E+02 -3.4352699210E+00
  6.0000000000E+01  2.5000000000E+00 -6.2664058931E+00  1.8329456272E+00 -2.4917442921E-01 -1.3248133288E+01  1.5355924153E+00 -1.2036596394E+00  5.4527505101E+00  4.0121709255E-01  3.1971162066E-01 -1.3969851794E-01  9.6012567664E-04  3.7711075339E-01  1.6686754025E+00 -1.0482400632E-01  2.5766283613E-01  2.4312800271E+02 -4.0826949953E+00
  6.5000000000E+01  2.5000000000E+00 -7.1632945794E+00  1.9756445834E+00 -5.7568025452E-01 -1.3139241647E+01  1.3993039591E+00 -1.5160641376E+00  4.7387562366E+00  6.1346528371E-01  3.4407869075E-01 -2.8266811199E-01  3.8158752445E-02  3.5971955748E-01  1.5198589434E+00 -7.5283411913E-02  2.3658563486E-01  2.4810188828E+02 -4.6806819560E+00
  7.0000000000E+01  2.5000000000E+00 -8.1067306673E+00  2.1084406137E+00 -9.3527531482E-01 -1.3026215949E+01  1.2528326326E+00 -1.7909628496E+00  3.9679238423E+00  8.2513944870E-01  3.4746453912E-01 -3.9630177323E-01  7.0568409543E-02  3.3678763575E-01  1.3478632129E+00 -4.0099877184E-02  1.7143535989E-01  2.5308606261E+02 -5.2246212699E+00
  7.5000000000E+01  2.5000000000E+00 -9.0849445685E+00  2.2226251921E+00 -1.3370136178E+00 -1.2911468697E+01  1.1000730447E+00 -2.0278302361E+00  3.1445170790E+00  1.0283244753E+00  3.2980717574E-01 -4.7446785568E-01  9.8321199450E-02  3.1749761063E-01  1.1564749050E+00 -4.0935273700E-03  4.3511831996E-02  2.5808038664E+02 -5.7102843785E+00
  8.0000000000E+01  2.5000000000E+00 -1.0082077341E+01  2.3083332255E+00 -1.7884627330E+00 -1.2797201307E+01  9.4479249086E-01 -2.2269571618E+00  2.2744292203E+00  1.2149561808E+00  2.9203569997E-01 -5.1216316164E-01  1.2732453682E-01  3.1869914481E-01  9.5285790704E-01  2.1260017001E-02 -1.7224041603E-01  2.6308436732E+02 -6.1338644031E+00
  8.5000000000E+01  2.5000000000E+00 -1.1080643280E+01  2.3535686157E+00 -2.2777601354E+00 -1.2685371585E+01  7.9053568249E-01 -2.3894143675E+00  1.3651636449E+00  1.3773053446E+00  2.3613132460E-01 -5.1095195623E-01  1.7520117939E-01  3.7037796781E-01  7.5051661602E-01  1.0526409289E-02 -4.9485506025E-01  2.6809717401E+02 -6.4920150947E+00
  9.0000000000E+01  2.5000000000E+00 -1.2067017960E+01  2.3364938719E+00 -2.7129960822E+00 -1.2577696581E+01  6.4053048938E-01 -2.5170121547E+00  4.2570051845E-01  1.5085012369E+00  1.6509973704E-01 -4.8965178570E-01  2.6977022760E-01  5.1824737511E-01  5.7462988851E-01 -8.2308081985E-02 -8.7933103966E-01  2.7311766645E+02 -6.7818869874E+00
  9.5000000000E+01  2.5000000000E+00 -1.3043274765E+01  2.2729306880E+00 -2.8568670086E+00 -1.2475676415E+01  4.9758315368E-01 -2.6122442617E+00 -5.3375395533E-01  1.6030411495E+00  8.2846902914E-02 -4.9479841241E-01  4.2175738201E-01  7.7730507634E-01  4.6095401782E-01 -2.4945099720E-01 -1.1047747262E+00  2.7814443369E+02 -7.0011596699E+00
  1.0000000000E+02  2.5000000000E+00 -1.3999835670E+01  2.2012130075E+00 -2.7312153683E+00 -1.2380625205E+01  3.6397283438E-01 -2.6782088634E+00 -1.5021247524E+00  1.6572246966E+00 -6.0375238031E-03 -5.3197064457E-01  5.7990095024E-01  1.0525860227E+00  4.1488493179E-01 -3.9988547368E-01 -1.0995550039E+00  2.8317584291E+02 -7.1480691150E+00
  1.0500000000E+02  2.5000000000E+00 -1.4909737060E+01  2.1314207222E+00 -2.5027689989E+00 -1.2293691079E+01  2.4134326496E-01 -2.7185008638E+00 -2.4679036366E+00  1.6694529796E+00 -9.6571141151E-02 -5.7052256482E-01  7.0241498769E-01  1.2440652586E+00  4.2238022018E-01 -4.8179051007E-01 -9.3176225258E-01  2.8821009662E+02 -7.2214291069E+00
  1.1000000000E+02  2.5000000000E+00 -1.5754917501E+01  2.0584355476E+00 -2.3201639604E+00 -1.2215867685E+01  1.3060955964E-01 -2.7370649566E+00 -3.4196175241E+00  1.6403486684E+00 -1.8371070691E-01 -5.8598835969E-01  7.8687875825E-01  1.3212210438E+00  4.6655606844E-01 -4.9940143865E-01 -7.2060934071E-01  2.9324529617E+02 -7.2206459727E+00
  1.1500000000E+02  2.5000000000E+00 -1.6549038372E+01  1.9809943758E+00 -2.2016655470E+00 -1.2147982194E+01  3.1882477110E-02 -2.7380191469E+00 -4.3462729244E+00  1.5726785362E+00 -2.6268239865E-01 -5.9260164547E-01  8.5381373300E-01  1.3029832546E+00  5.3781839129E-01 -4.7738037045E-01 -5.0394725603E-01  2.9827950924E+02 -7.1457260548E+00
  1.2000000000E+02  2.5000000000E+00 -1.7307520252E+01  1.8882329883E+00 -2.1508517513E+00 -1.2090666651E+01 -5.5570817251E-02 -2.7254494461E+00 -5.2377191298E+00  1.4710959381E+00 -3.2926615663E-01 -6.0343924710E-01  8.9719257267E-01  1.1955407923E+00  6.2430477586E-01 -4.2448470530E-01 -2.9167694080E-01  3.0331083862E+02 -6.9972756305E+00
  1.2500000000E+02  2.5000000000E+00 -1.8038095800E+01  1.7667916809E+00 -2.1662312091E+00 -1.2044325917E+01 -1.3332616224E-01 -2.7031950425E+00 -6.0848872508E+00  1.3417540802E+00 -3.8000050907E-01 -6.2522030806E-01  9.1342621181E-01  1.0154234785E+00  7.1633767610E-01 -3.5506244895E-01 -9.8459136010E-02  3.0833748965E+02 -6.7764932826E+00
  1.3000000000E+02  2.5000000000E+00 -1.8746270890E+01  1.6096404711E+00 -2.2356277252E+00 -1.2009101626E+01 -2.0375677481E-01 -2.6746357471E+00 -6.8798881273E+00  1.1918604374E+00 -4.1229312380E-01 -6.6324379972E-01  9.0259805995E-01  7.8554599210E-01  8.0596266325E-01 -2.8106125151E-01  6.5755153563E-02  3.1335783364E+02 -6.4851550200E+00
  1.3500000000E+02  2.5000000000E+00 -1.9434739769E+01  1.4157936325E+00 -2.3412234270E+00 -1.1984850670E+01 -2.6993815301E-01 -2.6424993462E+00 -7.6159818171E+00  1.0292427271E+00 -4.2444536365E-01 -7.2042420531E-01  8.6659862674E-01  5.3042078499E-01  8.8651692360E-01 -2.1010956834E-01  1.9530049782E-01  3.1837046487E+02 -6.1255927171E+00
  1.4000000000E+02  2.5000000000E+00 -2.0103271925E+01  1.1888246302E+00 -2.4630480579E+00 -1.1971139901E+01 -3.3551037814E-01 -2.6087038676E+00 -8.2874554936E+00  8.6197629523E-01 -4.1561490758E-01 -7.9716630943E-01  8.0834799349E-01  2.7317908507E-01  9.5248977899E-01 -1.4598928040E-01  2.8809163219E-01  3.2337424925E+02 -5.7006666692E+00
