Magnetometer grid (GEO) [deg] dB (North-East-Down) [nT]
         0  6.0000000000E+01  2  0 17
      72      69
Lon Lat dBn dBe dBd dBnMhd dBeMhd dBdMhd dBnFac dBeFac dBdFac dBnHal dBeHal dBdHal dBnPed dBePed dBdPed LonSm LatSm
  2.2000000000E+02  7.5000000000E+00 -2.2191870806E+01 -3.5623945704E+00  6.1202675284E+00 -1.2756741780E+01 -4.2430150368E+00 -4.2002776462E-01 -8.3118092434E+00  3.1732482002E+00  1.5859653849E+00 -2.4466321725E-01 -5.4422981246E-01  3.8922957711E+00 -8.7865656483E-01 -1.9483979214E+00  1.0620341371E+00  4.0174251163E+02  1.1122969204E+01
  2.2500000000E+02  7.5000000000E+00 -2.1348970019E+01 -3.5345340376E+00  6.9148375986E+00 -1.2735014008E+01 -4.5930241566E+00  5.1030854041E-02 -7.6092761080E+00  3.6470609038E+00  1.5110602001E+00  8.0366124171E-02 -4.7539653741E-01  4.0060269788E+00 -1.0850460272E+00 -2.1131742473E+00  1.3467195656E+00  4.0673945301E+02  1.1897308163E+01
  2.3000000000E+02  7.5000000000E+00 -2.0418154242E+01 -3.3965916088E+00  7.6487948213E+00 -1.2701444965E+01 -4.9141321555E+00  5.6248046668E-01 -6.8337476286E+00  4.1155524754E+00  1.3987480944E+00  3.9893138250E-01 -3.9901960207E-01  4.0333185017E+00 -1.2818930312E+00 -2.1989923267E+00  1.6542477585E+00  4.1175547640E+02  1.2639218130E+01
  2.3500000000E+02  7.5000000000E+00 -1.9406380792E+01 -3.1557924617E+00  8.2992467628E+00 -1.2656164370E+01 -5.1991844560E+00  1.1095338154E+00 -5.9902944526E+00  4.5662374562E+00  1.2483313024E+00  7.0365033704E-01 -3.1925646776E-01  3.9653584237E+00 -1.4635723062E+00 -2.2035889941E+00  1.9760232213E+00  4.1679148982E+02  1.3342878762E+01
  2.4000000000E+02  7.5000000000E+00 -1.8321280189E+01 -2.8180642238E+00  8.8459601152E+00 -1.2599733930E+01 -5.4415485420E+00  1.6862473164E+00 -5.0854183962E+00  4.9854844699E+00  1.0603856632E+00  9.8678524310E-01 -2.4060617728E-01  3.7983405446E+00 -1.6229131058E+00 -2.1213939743E+00  2.3009865911E+00  4.2184799462E+02  1.4002692571E+01
  2.4500000000E+02  7.5000000000E+00 -1.7170522107E+01 -2.3907261001E+00  9.2683899109E+00 -1.2533227993E+01 -5.6353506884E+00  2.2856492810E+00 -4.1273384853E+00  5.3590377980E+00  8.3705140072E-01  1.2395839725E+00 -1.6545649976E-01  3.5323631120E+00 -1.7495396009E+00 -1.9489567098E+00  2.6133261172E+00  4.2692504835E+02  1.4613335551E+01
  2.5000000000E+02  7.5000000000E+00 -1.6010116169E+01 -1.9128706545E+00  9.5450042335E+00 -1.2458295033E+01 -5.7756874289E+00  2.8999285167E+00 -3.1261732612E+00  5.6728092104E+00  5.8223906746E-01  1.4531620034E+00 -1.1183808179E-01  3.1700603945E+00 -1.8788098775E+00 -1.6981543542E+00  2.8927762548E+00  4.3202223873E+02  1.5169809647E+01
  2.5500000000E+02  7.5000000000E+00 -1.4693574631E+01 -1.3267342327E+00  9.8009388710E+00 -1.2377181357E+01 -5.8587985656E+00  3.5206689309E+00 -2.0939357154E+00  5.9138811952E+00  3.0167484569E-01  1.7221355294E+00 -9.5495281514E-02  2.7898179186E+00 -1.9445930881E+00 -1.2863215808E+00  3.1887771758E+00  4.3713867088E+02  1.5667496209E+01
  2.6000000000E+02  7.5000000000E+00 -1.3257020844E+01 -6.7365753221E-01  9.8163807963E+00 -1.2292699479E+01 -5.8821873843E+00  4.1391107272E+00 -1.0442820833E+00  6.0715897937E+00  2.7326130402E-03  1.9149806038E+00 -1.0230226932E-01  2.3173821144E+00 -1.8350198853E+00 -7.6075767235E-01  3.3571553416E+00  4.4227296931E+02  1.6102209284E+01
  2.6500000000E+02  7.5000000000E+00 -1.1740684552E+01 -1.1211117743E-01  9.5504564248E+00 -1.2208145256E+01 -5.8446781868E+00  4.7464149789E+00  7.9922405644E-03  6.1385094248E+00 -3.0595480787E-01  2.0749975421E+00 -1.2882993670E-01  1.7836397696E+00 -1.6155290785E+00 -2.7711247878E-01  3.3263564841E+00  4.4742329600E+02  1.6470247387E+01
  2.7000000000E+02  7.5000000000E+00 -1.0312669899E+01  2.5253349182E-01  8.9001740489E+00 -1.2127153021E+01 -5.7464096705E+00  5.3339096392E+00  1.0476558347E+00  6.1111684445E+00 -6.1505969090E-01  2.1883768635E+00 -1.6140653824E-01  1.2012264171E+00 -1.4215495763E+00  4.9181256099E-02  2.9800976834E+00  4.5258738510E+02  1.6768442155E+01
  2.7500000000E+02  7.5000000000E+00 -8.8748685134E+00  3.1853998172E-01  8.2412089787E+00 -1.2053509360E+01 -5.5887714555E+00  5.8932925886E+00  2.0598440506E+00  5.9903794033E+00 -9.1521552698E-01  2.3932866541E+00 -1.9459949117E-01  7.2519385980E-01 -1.2744898581E+00  1.1153152502E-01  2.5379380573E+00  4.5776259385E+02  1.6994202270E+01
  2.8000000000E+02  7.5000000000E+00 -7.4573850937E+00  2.5885653053E-01  7.7027798713E+00 -1.1990941281E+01 -5.3742996088E+00  6.4167887087E+00  3.0308485816E+00  5.7811482543E+00 -1.1976702205E+00  2.6355345087E+00 -2.1418741386E-01  3.6049628197E-01 -1.1328269030E+00  6.6195298848E-02  2.1231651011E+00  4.6294596868E+02  1.7145550973E+01
  2.8500000000E+02  7.5000000000E+00 -6.0895359467E+00  1.8876305788E-01  7.2977373958E+00 -1.1942901922E+01 -5.1065480937E+00  6.8972565193E+00  3.9487967837E+00  5.4921984159E+00 -1.4548542908E+00  2.8759203607E+00 -2.0563684136E-01  9.3632738003E-02 -9.7135116874E-01  8.7495770134E-03  1.7617024294E+00  4.6813432418E+02  1.7221155689E+01
  2.9000000000E+02  7.5000000000E+00 -4.8272238349E+00  1.3257514062E-01  6.9694699031E+00 -1.1912370906E+01 -4.7899532048E+00  7.3282603623E+00  4.8041524649E+00  5.1351930024E+00 -1.6808062780E+00  3.0732120855E+00 -1.8170876890E-01 -1.1477957002E-01 -7.9221747924E-01 -3.0955888047E-02  1.4367953888E+00  4.7332433211E+02  1.7220348493E+01
  2.9500000000E+02  7.5000000000E+00 -3.6927974726E+00  8.8741961295E-02  6.6885415111E+00 -1.1901692156E+01 -4.4297036475E+00  7.7041222414E+00  5.5900011039E+00  4.7237631510E+00 -1.8714242141E+00  3.2201903333E+00 -1.5286037869E-01 -2.8407301247E-01 -6.0129675414E-01 -5.2457163545E-02  1.1399164962E+00  4.7851261657E+02  1.7143136525E+01
  3.0000000000E+02  7.5000000000E+00 -2.6958532161E+00  5.7544277607E-02  6.4432001205E+00 -1.1912456105E+01 -4.0316186621E+00  8.0199749520E+00  6.3021063254E+00  4.2724567146E+00 -2.0245323343E+00  3.3173613505E+00 -1.2483010303E-01 -4.2402960281E-01 -4.0286478703E-01 -5.8463671871E-02  8.7178710560E-01  4.8369585134E+02  1.6990201876E+01
  3.0500000000E+02  7.5000000000E+00 -1.8419288785E+00  4.4077451367E-02  6.2255290811E+00 -1.1945433576E+01 -3.6020273766E+00  8.2718256722E+00  6.9387470945E+00  3.7957225815E+00 -2.1397713965E+00  3.3647033106E+00 -1.0086601336E-01 -5.4023517290E-01 -1.9994570788E-01 -4.8751740189E-02  6.3370997836E-01  4.8887085503E+02  1.6762890956E+01
  3.1000000000E+02  7.5000000000E+00 -1.1310038949E+00  5.2756756057E-02  6.0251909497E+00 -1.2000558109E+01 -3.1476419404E+00  8.4566264407E+00  7.5003644457E+00  3.3070360026E+00 -2.2183377644E+00  3.3640116656E+00 -8.2721312877E-02 -6.3625079823E-01  5.1781027041E-03 -2.3915993228E-02  4.2315307165E-01  4.9403467985E+02  1.6463193825E+01
  3.1500000000E+02  7.5000000000E+00 -5.5641048638E-01  8.3131921021E-02  5.8316444589E+00 -1.2076951871E+01 -2.6754143533E+00  8.5723420369E+00  7.9890685628E+00  2.8182515240E+00 -2.2626139589E+00  3.3211736329E+00 -7.1421574374E-02 -7.1444465748E-01  2.1029918877E-01  1.1716324669E-02  2.3636103832E-01  4.9918469036E+02  1.6093714390E+01
  3.2000000000E+02  7.5000000000E+00 -1.0730392874E-01  1.3111414933E-01  5.6378284327E+00 -1.2172989488E+01 -2.1923832661E+00  8.6180039996E+00  8.4080754086E+00  2.3392361969E+00 -2.2757479708E+00  3.2445772034E+00 -6.7544817896E-02 -7.7605238689E-01  4.1303294703E-01  5.1806036432E-02  7.1624790785E-02  5.0431862926E+02  1.5657632731E+01
  3.2500000000E+02  7.5000000000E+00  2.2780507323E-01  1.9237109865E-01  5.4400587793E+00 -1.2286386304E+01 -1.7055162841E+00  8.5937261689E+00  8.7611513212E+00  1.8777877705E+00 -2.2612451046E+00  3.1419738600E+00 -7.1081017090E-02 -8.2145117783E-01  6.1106619577E-01  9.1180629323E-02 -7.0971107188E-02  5.0943466799E+02  1.5158661075E+01
  3.3000000000E+02  7.5000000000E+00  4.5966085661E-01  2.6339865258E-01  5.2362034629E+00 -1.2414306669E+01 -1.2215564337E+00  8.5006870894E+00  9.0521377899E+00  1.4397927947E+00 -2.2226311302E+00  3.0194589180E+00 -8.1393812227E-02 -8.5055283728E-01  8.0237081798E-01  1.2655610383E-01 -1.9129965899E-01  5.1453144108E+02  1.4600995042E+01
  3.3500000000E+02  7.5000000000E+00  5.9820626736E-01  3.4101319635E-01  5.0247240630E+00 -1.2553479113E+01 -7.4689298317E-01  8.3410776915E+00  9.2846055485E+00  1.0295378504E+00 -2.1632245719E+00  2.8818647282E+00 -9.7416497874E-02 -8.6320500282E-01  9.8521510354E-01  1.5578482702E-01 -2.8992405372E-01  5.1960806385E+02  1.3989261842E+01
  3.4000000000E+02  7.5000000000E+00  6.5258716120E-01  4.2196993789E-01  4.8047028474E+00 -1.2700320279E+01 -2.8745688926E-01  8.1180238781E+00  9.4616516562E+00  6.5007180305E-01 -2.0860278951E+00  2.7331545717E+00 -1.1788643818E-01 -8.5942597210E-01  1.1581012125E+00  1.7724146228E-01 -3.6786716346E-01  5.2466413414E+02  1.3328466956E+01
  3.4500000000E+02  7.5000000000E+00  6.3095446630E-01  5.0304791550E-01  4.5759833653E+00 -1.2851052710E+01  1.5135920072E-01  7.8354982699E+00  9.5858174059E+00  3.0353061381E-01 -1.9937156751E+00  2.5764774523E+00 -1.4150527110E-01 -8.3954148585E-01  1.3197123184E+00  1.8966337206E-01 -4.2625774360E-01  5.2969971914E+02  1.2623940696E+01
  3.5000000000E+02  7.5000000000E+00  5.4024088301E-01  5.8129002432E-01  4.3390560659E+00 -1.3001824744E+01  5.6476088100E-01  7.4982292198E+00  9.6590827947E+00 -8.6233500233E-03 -1.8886811444E+00  2.4141104879E+00 -1.6700768599E-01 -8.0429872367E-01  1.4688723443E+00  1.9216017933E-01 -4.6619328588E-01  5.3471532923E+02  1.1881285767E+01
  3.5500000000E+02  7.5000000000E+00  3.8615250270E-01  6.5398031282E-01  4.0947380753E+00 -1.3148824983E+01  9.4859895772E-01  7.1116033266E+00  9.6828923155E+00 -2.8545232561E-01 -1.7731000295E+00  2.2475971115E+00 -1.9319463652E-01 -7.5501080419E-01  1.6044880584E+00  1.8402831723E-01 -4.8875441751E-01  5.3971188051E+02  1.1106326687E+01
  0.0000000000E+00  1.0000000000E+01  6.1148740821E-01  7.8218286016E-01  4.1663266130E+00 -1.2888923163E+01  1.3601530886E+00  7.6755404084E+00  9.7219601273E+00 -5.9035280683E-01 -1.9942204763E+00  2.0428126263E+00 -2.1346582328E-01 -8.9530515502E-01  1.7356378178E+00  2.2584840166E-01 -6.1968816409E-01  1.8511060864E+02  1.2770972996E+01
  5.0000000000E+00  1.0000000000E+01  2.8742044320E-01  8.3707287145E-01  3.9125126123E+00 -1.3044314299E+01  1.7113094709E+00  7.2096030434E+00  9.6394953110E+00 -8.4530947768E-01 -1.8611255294E+00  1.8491620272E+00 -2.3784791908E-01 -8.1912791882E-01  1.8430774043E+00  2.0892079730E-01 -6.1683698277E-01  1.9008065976E+02  1.1948092164E+01
  1.0000000000E+01  1.0000000000E+01 -8.8179961425E-02  8.8050097969E-01  3.6555426519E+00 -1.3187355816E+01  2.0237807851E+00  6.7103746417E+00  9.5089081846E+00 -1.0635927932E+00 -1.7222412695E+00  1.6566081038E+00 -2.6003181320E-01 -7.3435431359E-01  1.9336595666E+00  1.8034480098E-01 -5.9823640673E-01  1.9503315515E+02  1.1111761880E+01
  1.5000000000E+01  1.0000000000E+01 -5.1240736846E-01  9.0963977174E-01  3.3964793994E+00 -1.3314959874E+01  2.2962124164E+00  6.1847706100E+00  9.3297387873E+00 -1.2459688067E+00 -1.5791741179E+00  1.4665742567E+00 -2.7883343205E-01 -6.4398824363E-01  2.0062394612E+00  1.3822959416E-01 -5.6512884916E-01  1.9997014222E+02  1.0268262197E+01
  2.0000000000E+01  1.0000000000E+01 -9.7969032899E-01  9.1582996568E-01  3.1384565302E+00 -1.3424551087E+01  2.5279732699E+00  5.6397867710E+00  9.1010685604E+00 -1.3933973676E+00 -1.4334240587E+00  1.2842638095E+00 -2.9330092419E-01 -5.4902284014E-01  2.0595283882E+00  7.4554987575E-02 -5.1888334202E-01  2.0489380575E+02  9.4238648507E+00
  2.5000000000E+01  1.0000000000E+01 -1.4905629739E+00  8.9882009102E-01  2.8962643997E+00 -1.3514130897E+01  2.7191178257E+00  5.0823791947E+00  8.8215970281E+00 -1.5069711904E+00 -1.2864275241E+00  1.1099660094E+00 -3.0224886595E-01 -4.3848352865E-01  2.0920048851E+00 -1.1077678295E-02 -4.6120374221E-01  2.0980640392E+02  8.5847973178E+00
  3.0000000000E+01  1.0000000000E+01 -2.0662636492E+00  8.9566693895E-01  2.6721333330E+00 -1.3582330693E+01  2.8703396293E+00  4.5193508010E+00  8.4897631326E+00 -1.5878951794E+00 -1.1396135652E+00  9.2357377171E-01 -3.0357325624E-01 -3.1468446975E-01  2.1027301399E+00 -8.3204254656E-02 -3.9291943305E-01  2.1471020651E+02  7.7572085010E+00
  3.5000000000E+01  1.0000000000E+01 -2.7083200013E+00  9.1340639728E-01  2.4503865163E+00 -1.3628443185E+01  2.9829199603E+00  3.9572414872E+00  8.1039058601E+00 -1.6375189832E+00 -9.9445989343E-01  7.2507873597E-01 -2.9665588909E-01 -1.9713417729E-01  2.0911385877E+00 -1.3533869074E-01 -3.1526090019E-01  2.1960743638E+02  6.9471354977E+00
  4.0000000000E+01  1.0000000000E+01 -3.4099124956E+00  9.4349857750E-01  2.2273041327E+00 -1.3652439667E+01  3.0586759026E+00  3.4022188595E+00  7.6624551013E+00 -1.6574207929E+00 -8.5253141579E-01  5.2380958206E-01 -2.8207190069E-01 -9.2645358972E-02  2.0562624878E+00 -1.7568463144E-01 -2.2973795199E-01  2.2450021514E+02  6.1604709375E+00
  4.5000000000E+01  1.0000000000E+01 -4.1675121065E+00  9.8221947210E-01  2.0031433350E+00 -1.3654950516E+01  3.0999021473E+00  2.8599682494E+00  7.1641412825E+00 -1.6495254142E+00 -7.1548637854E-01  3.2629883787E-01 -2.6075852514E-01 -3.5024006910E-03  1.9969982894E+00 -2.0739873585E-01 -1.3783613514E-01  2.2939051401E+02  5.4029304508E+00
  5.0000000000E+01  1.0000000000E+01 -4.9785503187E+00  1.0279026169E+00  1.7781219412E+00 -1.3637212607E+01  3.1093017479E+00  2.3355841333E+00  6.6082129280E+00 -1.6162302536E+00 -5.8504099365E-01  1.3811338284E-01 -2.3395623840E-01  6.8711568761E-02  1.9123359773E+00 -2.3121263903E-01 -4.1132767248E-02  2.3428011053E+02  4.6800199368E+00
  5.5000000000E+01  1.0000000000E+01 -5.8398918689E+00  1.0791396744E+00  1.5519696635E+00 -1.3600983151E+01  3.0899046265E+00  1.8334718236E+00  5.9946511912E+00 -1.5605097380E+00 -4.6289206331E-01 -3.5108423976E-02 -2.0330831481E-01  1.2271479721E-01  1.8015485145E+00 -2.4694689923E-01  5.8675106007E-02  2.3917055200E+02  3.9970024333E+00
  6.0000000000E+01  1.0000000000E+01 -6.7469525033E+00  1.1339797124E+00  1.3238748344E+00 -1.3548423321E+01  3.0449693372E+00  1.3572702113E+00  5.3243704281E+00 -1.4859706756E+00 -3.5060442627E-01 -1.8734188396E-01 -1.7101290970E-01  1.5750902649E-01  1.6644422738E+00 -2.5400603942E-01  1.5970002285E-01  2.4406312634E+02  3.3588645447E+00
  6.5000000000E+01  1.0000000000E+01 -7.6930497851E+00  1.1894605079E+00  1.0923735156E+00 -1.3481969299E+01  2.9778786862E+00  9.0980341859E-01  4.5993922308E+00 -1.3968378127E+00 -2.4947639645E-01 -3.1223561777E-01 -1.4002771163E-01  1.7238307929E-01  1.5017629012E+00 -2.5155265399E-01  2.5966341421E-01  2.4895884097E+02  2.7702825444E+00
  7.0000000000E+01  1.0000000000E+01 -8.6689983308E+00  1.2412727651E+00  8.5493901736E-01 -1.3404205161E+01  2.8920287351E+00  4.9306693647E-01  3.8229801121E+00 -1.2978589896E+00 -1.6040023443E-01 -4.0368785964E-01 -1.1429894107E-01  1.6693281566E-01  1.3159145778E+00 -2.3859803942E-01  3.5533949966E-01  2.5385841037E+02  2.2355884359E+00
  7.5000000000E+01  1.0000000000E+01 -9.6632826748E+00  1.2836918888E+00  6.0684982232E-01 -1.3317759370E+01  2.7907271276E+00  1.0824335718E-01  2.9997206924E+00 -1.1941286527E+00 -8.3736071987E-02 -4.5751712632E-01 -9.8693907572E-02  1.4123173271E-01  1.1122731291E+00 -2.1421267842E-01  4.4111080442E-01  2.5876225264E+02  1.7587364135E+00
  8.0000000000E+01  1.0000000000E+01 -1.0663094526E+01  1.3104348013E+00  3.3924292550E-01 -1.3225227434E+01  2.6770987320E+00 -2.4425297144E-01  2.1355385783E+00 -1.0908400633E+00 -1.9217230795E-02 -4.7478630959E-01 -9.7460394387E-02  9.6620099149E-02  9.0138063860E-01 -1.7836347300E-01  5.0609302858E-01  2.6367049542E+02  1.3432702983E+00
  8.5000000000E+01  1.0000000000E+01 -1.1655272807E+01  1.3166054009E+00  3.9676191633E-02 -1.3129137684E+01  2.5540010651E+00 -5.6471897126E-01  1.2376338690E+00 -9.9298560045E-01  3.4098814369E-02 -4.6512271036E-01 -1.1017861236E-01  3.7943224559E-02  7.0135371800E-01 -1.3423145143E-01  5.3235312396E-01  2.6858299105E+02  9.9229264097E-01
  9.0000000000E+01  1.0000000000E+01 -1.2626896914E+01  1.2998820559E+00 -2.9429615082E-01 -1.3031936183E+01  2.4239490085E+00 -8.5408724544E-01  3.1433689547E-01 -9.0503253871E-01  7.7822778036E-02 -4.4581581593E-01 -1.2801318541E-01 -2.3333569372E-02  5.3651819033E-01 -9.1021228424E-02  5.0530188595E-01  2.7349934086E+02  7.0843624803E-01
  9.5000000000E+01  1.0000000000E+01 -1.3566224125E+01  1.2614951499E+00 -6.3347769066E-01 -1.2935988450E+01  2.2890432417E+00 -1.1138458138E+00 -6.2511833320E-01 -8.3060692105E-01  1.1416644244E-01 -4.3212692621E-01 -1.3728420284E-01 -7.1787867288E-02  4.2700958429E-01 -5.9656967919E-02  4.3798954797E-01  2.7841892778E+02  4.9383892103E-01
  1.0000000000E+02  1.0000000000E+01 -1.4464527182E+01  1.2026497750E+00 -9.3670332208E-01 -1.2843586740E+01  2.1509018993E+00 -1.3459376948E+00 -1.5708899594E+00 -7.7222080093E-01  1.4581828790E-01 -4.2844011985E-01 -1.3314384246E-01 -1.0064212099E-01  3.7838963635E-01 -4.2887480821E-02  3.6405820579E-01  2.8334095648E+02  3.5012216924E-01
  1.0500000000E+02  1.0000000000E+01 -1.5318991022E+01  1.1219828809E+00 -1.1853328957E+00 -1.2756933098E+01  2.0105993049E+00 -1.5526489327E+00 -2.5128707718E+00 -7.3107253095E-01  1.7577399950E-01 -4.3209095059E-01 -1.2163663516E-01 -1.1606149887E-01  3.8290379862E-01 -3.5907257913E-02  3.0760353644E-01  2.8826449977E+02  2.7837458440E-01
  1.1000000000E+02  1.0000000000E+01 -1.6133265101E+01  1.0174425280E+00 -1.3843090105E+00 -1.2678109079E+01  1.8686115700E+00 -1.7364747262E+00 -3.4410443109E+00 -7.0694454861E-01  2.0713894973E-01 -4.4127680570E-01 -1.1177309538E-01 -1.2871181648E-01  4.2716509511E-01 -3.2451398024E-02  2.7373858237E-01  2.9318854964E+02  2.7914044200E-01
  1.1500000000E+02  1.0000000000E+01 -1.6915609010E+01  8.8875985437E-01 -1.5459756893E+00 -1.2609014797E+01  1.7247795890E+00 -1.8999692922E+00 -4.3458158934E+00 -6.9820684729E-01  2.4292533780E-01 -4.5913729491E-01 -1.0927909682E-01 -1.4539708176E-01  4.9835897564E-01 -2.8533790505E-02  2.5646534690E-01  2.9811207120E+02  3.5241392933E-01
  1.2000000000E+02  1.0000000000E+01 -1.7674059705E+01  7.3716319411E-01 -1.6793379941E+00 -1.2551293915E+01  1.5782964338E+00 -2.0455839856E+00 -5.2182813954E+00 -7.0192003459E-01  2.8586592467E-01 -4.9007153330E-01 -1.1689270837E-01 -1.6768941767E-01  5.8558713868E-01 -2.2320496722E-02  2.4806948454E-01  3.0303405758E+02  4.9763920744E-01
  1.2500000000E+02  1.0000000000E+01 -1.8413916748E+01  5.6423864154E-01 -1.7885821961E+00 -1.2506247854E+01  1.4277194495E+00 -2.1754971837E+00 -6.0504054801E+00 -7.1401548717E-01  3.3826145246E-01 -5.3672507452E-01 -1.3623399527E-01 -1.9311991622E-01  6.7946165981E-01 -1.3231325560E-02  2.4177345138E-01  3.0795358387E+02  7.1371630455E-01
  1.3000000000E+02  1.0000000000E+01 -1.9137899579E+01  3.7193863101E-01 -1.8733839053E+00 -1.2474757150E+01  1.2710210041E+00 -2.2914564437E+00 -6.8350973149E+00 -7.2952302409E-01  4.0187092899E-01 -5.9999002778E-01 -1.6803472308E-01 -2.1606561172E-01  7.7194491436E-01 -1.5246259061E-03  2.3226722105E-01  3.1286985804E+02  9.9901262991E-01
  1.3500000000E+02  1.0000000000E+01 -1.9846543406E+01  1.6271587005E-01 -1.9294665749E+00 -1.2457216740E+01  1.1056716978E+00 -2.3946290530E+00 -7.5661896638E+00 -7.4281508986E-01  4.7784337218E-01 -6.7941745173E-01 -2.1212316314E-01 -2.2868474294E-01  8.5628044957E-01  1.1982425281E-02  2.1600384883E-01  3.1778226723E+02  1.3513797037E+00
  1.4000000000E+02  1.0000000000E+01 -2.0538374673E+01 -6.0480609434E-02 -1.9494159329E+00 -1.2453503639E+01  9.2876122851E-01 -2.4854852688E+00 -8.2383437390E+00 -7.4784360714E-01  5.6668226220E-01 -7.7344500212E-01 -2.6751565868E-01 -2.2188774939E-01  9.2691770732E-01  2.6117427880E-02  1.9127482310E-01  3.2269041776E+02  1.7681745353E+00
  1.4500000000E+02  1.0000000000E+01 -2.1209974942E+01 -2.9427001047E-01 -1.9235720021E+00 -1.2462972933E+01  7.3715807801E-01 -2.5637107158E+00 -8.8469109741E+00 -7.3835998689E-01  6.6823090723E-01 -8.7952204356E-01 -3.3254718444E-01 -1.8621559686E-01  9.7943100826E-01  3.9479082851E-02  1.5812340335E-01  3.2759416757E+02  2.2462849609E+00
  1.5000000000E+02  1.0000000000E+01 -2.1856028507E+01 -5.3493794148E-01 -1.8408919041E+00 -1.2484489449E+01  5.2769258607E-01 -2.6281661010E+00 -9.3877863463E+00 -7.0811952448E-01  7.8166827751E-01 -9.9419102928E-01 -4.0500010228E-01 -1.1255494130E-01  1.0104383175E+00  5.0489099211E-02  1.1816086064E-01  3.3249365029E+02  2.7821581752E+00
  1.5500000000E+02  1.0000000000E+01 -2.2469385313E+01 -7.7856488853E-01 -1.6897092101E+00 -1.2516484220E+01  2.9737154968E-01 -2.6768883864E+00 -9.8572820056E+00 -6.5108043279E-01  9.0551089651E-01 -1.1131426067E+00 -4.8222080938E-01  7.3377167370E-03  1.0175235194E+00  5.7364803962E-02  7.4330563040E-02  3.3738929025E+02  3.3718316724E+00
  1.6000000000E+02  1.0000000000E+01 -2.3041147818E+01 -1.0212603821E+00 -1.4583616957E+00 -1.2557033189E+01  4.3595105576E-02 -2.7071458118E+00 -1.0252041623E+01 -5.6160908721E-01  1.0376237885E+00 -1.2312375375E+00 -5.6123017386E-01  1.8051141130E-01  9.9916453145E-01  5.7983773416E-02  3.0648916308E-02  3.4228180817E+02  4.0109658372E+00
  1.6500000000E+02  1.0000000000E+01 -2.3560733487E+01 -1.2596047394E+00 -1.1356451031E+00 -1.2603940308E+01 -2.3562161810E-01 -2.7155417728E+00 -1.0569003267E+01 -4.3469535234E-01  1.1752489584E+00 -1.3424586456E+00 -6.3884141337E-01  4.1270658363E-01  9.5466873373E-01  4.9553644384E-02 -8.0588723528E-03  3.4717221756E+02  4.6948774980E+00
  1.7000000000E+02  1.0000000000E+01 -2.4015807188E+01 -1.4915759811E+00 -7.1103111366E-01 -1.2654827090E+01 -5.4145103285E-01 -2.6981650061E+00 -1.0805408946E+01 -2.6617222374E-01  1.3150618661E+00 -1.4396883813E+00 -7.1179873640E-01  7.0848908221E-01  8.8411722918E-01  2.7846011916E-02 -3.6417055853E-02  3.5206181206E+02  5.4185738693E+00
  1.7500000000E+02  1.0000000000E+01 -2.4391746815E+01 -1.7186706994E+00 -1.7454047706E-01 -1.2707212624E+01 -8.7409102462E-01 -2.6507796968E+00 -1.0958849541E+01 -5.2922504873E-02  1.4532622882E+00 -1.5140059780E+00 -7.7694003649E-01  1.0717199956E+00  7.8832132788E-01 -1.4717133445E-02 -4.8743064091E-02  3.5695214414E+02  6.1767864441E+00
  1.8000000000E+02  1.0000000000E+01 -2.4669609218E+01 -1.9515685252E+00  4.8380531299E-01 -1.2758592966E+01 -1.2326499820E+00 -2.5690399967E+00 -1.1027328929E+01  2.0695111386E-01  1.5856984457E+00 -1.5524888679E+00 -8.3136469781E-01  1.5064128398E+00  6.6880154552E-01 -9.4504959344E-02 -3.9265975808E-02  3.6184499585E+02  6.9640045582E+00
  1.8500000000E+02  1.0000000000E+01 -2.4818839228E+01 -2.2280178908E+00  1.2734094652E+00 -1.2806512643E+01 -1.6150920743E+00 -2.4487170895E+00 -1.1009329430E+01  5.1401284970E-01  1.7080135875E+00 -1.5308206240E+00 -8.7253777477E-01  2.0164441802E+00  5.2782346901E-01 -2.5440089147E-01 -2.3312129468E-03  3.6674234203E+02  7.7745085101E+00
  1.9000000000E+02  1.0000000000E+01 -2.4778930960E+01 -2.6554635827E+00  2.1812043652E+00 -1.2848631833E+01 -2.0182403887E+00 -2.2859197659E+00 -1.0903862347E+01  8.6744857417E-01  1.8157965391E+00 -1.3950134440E+00 -8.9805983558E-01  2.5847477038E+00  3.6857666414E-01 -6.0661193259E-01  6.6579888083E-02  3.7164630696E+02  8.6024022864E+00
  1.9500000000E+02  1.0000000000E+01 -2.4519022513E+01 -3.2584885361E+00  3.1029932803E+00 -1.2882781120E+01 -2.4378346705E+00 -2.0772967087E+00 -1.0710492084E+01  1.2650800783E+00  1.9047152830E+00 -1.1205978836E+00 -9.0438522904E-01  3.1025440341E+00  1.9484857446E-01 -1.1813487149E+00  1.7303067191E-01  3.7655911508E+02  9.4416460927E+00
  2.0000000000E+02  1.0000000000E+01 -2.4146956644E+01 -3.7419390513E+00  3.9963578634E+00 -1.2907011791E+01 -2.8686312655E+00 -1.8202088680E+00 -1.0429329447E+01  1.7034156054E+00  1.9706178908E+00 -8.1863806332E-01 -8.8899892760E-01  3.5220818552E+00  8.0226572044E-03 -1.6877244636E+00  3.2386698553E-01  3.8148303653E+02  1.0286089022E+01
