Equatorial Region (ABS(MLAT) < 15 degrees)
==========================================

***************************************************
Lower-band chorus
kp < 2
***************************************************

         MLT          L         B_wave^2
         (h)                    (pT^2)

      19.5000      3.85000      33.4371
      19.5000      3.95000      22.2872
      19.5000      4.05000      11.5467
      19.5000      4.15000      13.9616
      19.5000      4.25000      29.5846
      19.5000      4.35000      20.8642
      19.5000      4.45000      23.9005
      19.5000      4.55000      24.1078
      19.5000      4.65000      23.0932
      19.5000      4.75000      18.1717
      19.5000      4.85000      10.5000
      19.5000      4.95000      8.86200
      19.5000      5.05000      16.5145
      19.5000      5.15000      6.24104
      19.5000      5.25000      10.9571
      19.5000      5.35000      19.8618
      19.5000      5.45000      14.8623
      19.5000      5.55000      30.0117
      19.5000      5.65000      14.3742
      19.5000      5.75000      8.06054
      19.5000      5.85000      11.0051
      19.5000      5.95000      3.03807
      19.5000      6.05000      2.17343
      19.5000      6.15000      3.79032
      19.5000      6.25000      1.14921
      19.5000      6.35000      3.90391
      19.5000      6.45000      4.99566
      19.5000      6.55000      5.66259
      19.5000      6.65000      6.93708
      19.5000      6.75000      3.27258
      19.5000      6.85000      3.65281
      19.5000      6.95000      3.82768
      19.5000      7.05000      99999.0
      19.5000      7.15000      99999.0
      19.5000      7.25000      99999.0
      19.5000      7.35000      99999.0
      19.5000      7.45000      99999.0
      19.5000      7.55000      99999.0
      19.5000      7.65000      99999.0
      19.5000      7.75000      99999.0
      19.5000      7.85000      99999.0
      19.5000      7.95000      99999.0
      20.5000      1.05000      99999.0
      20.5000      1.15000      99999.0
      20.5000      1.25000      99999.0
      20.5000      1.35000      99999.0
      20.5000      1.45000      99999.0
      20.5000      1.55000      99999.0
      20.5000      1.65000      99999.0
      20.5000      1.75000      99999.0
      20.5000      1.85000      7.43632
      20.5000      1.95000      10.4921
      20.5000      2.05000      11.5480
      20.5000      2.15000      4.31883
      20.5000      2.25000      7.14844
      20.5000      2.35000      7.16924
      20.5000      2.45000      6.17496
      20.5000      2.55000      6.04537
      20.5000      2.65000      4.87484
      20.5000      2.75000      231.125
      20.5000      2.85000      8.19083
      20.5000      2.95000      6.01680
      20.5000      3.05000      8.13628
      20.5000      3.15000      8.87538
      20.5000      3.25000      32.8711
      20.5000      3.35000      31.7569
      20.5000      3.45000      10.7903
      20.5000      3.55000      9.97273
      20.5000      3.65000      16.1569
      20.5000      3.75000      18.4810
      20.5000      3.85000      11.0243
      20.5000      3.95000      14.2949
      20.5000      4.05000      12.6636
      20.5000      4.15000      16.8503
      20.5000      4.25000      13.2502
      20.5000      4.35000      9.04719
      20.5000      4.45000      9.59650
      20.5000      4.55000      14.1698
      20.5000      4.65000      14.3355
      20.5000      4.75000      22.1030
      20.5000      4.85000      42.4616
      20.5000      4.95000      48.8266
      20.5000      5.05000      39.1157
      20.5000      5.15000      17.4584
      20.5000      5.25000      16.7650
      20.5000      5.35000      12.5794
      20.5000      5.45000      8.74287
      20.5000      5.55000      7.66184
      20.5000      5.65000      36.5771
      20.5000      5.75000      51.4878
      20.5000      5.85000      73.2316
      20.5000      5.95000      15.7527
      20.5000      6.05000      20.7794
      20.5000      6.15000      74.7342
      20.5000      6.25000      31.8264
      20.5000      6.35000      8.03871
      20.5000      6.45000      67.4979
      20.5000      6.55000      112.194
      20.5000      6.65000      168.059
      20.5000      6.75000     0.466412
      20.5000      6.85000     0.257947
      20.5000      6.95000      8.26415
      20.5000      7.05000      99999.0
      20.5000      7.15000      99999.0
      20.5000      7.25000      99999.0
      20.5000      7.35000      99999.0
      20.5000      7.45000      99999.0
      20.5000      7.55000      99999.0
      20.5000      7.65000      99999.0
      20.5000      7.75000      99999.0
      20.5000      7.85000      99999.0
      20.5000      7.95000      99999.0
      21.5000      1.05000      99999.0
      21.5000      1.15000      99999.0
      21.5000      1.25000      99999.0
      21.5000      1.35000      99999.0
      21.5000      1.45000      99999.0
      21.5000      1.55000      99999.0
      21.5000      1.65000      99999.0
      21.5000      1.75000      99999.0
      21.5000      1.85000      27.8559
      21.5000      1.95000      13.8877
      21.5000      2.05000      1.53040
      21.5000      2.15000      10.9826
      21.5000      2.25000      15.5032
      21.5000      2.35000      6.63521
      21.5000      2.45000      8.00725
      21.5000      2.55000      15.7596
      21.5000      2.65000      29.6051
      21.5000      2.75000      26.2305
      21.5000      2.85000      10.8081
      21.5000      2.95000      9.27604
      21.5000      3.05000      6.67203
      21.5000      3.15000      8.13646
      21.5000      3.25000      7.44873
      21.5000      3.35000      6.42816
      21.5000      3.45000      16.1821
      21.5000      3.55000      14.6542
      21.5000      3.65000      14.4930
      21.5000      3.75000      14.0776
      21.5000      3.85000      8.08422
      21.5000      3.95000      7.62433
      21.5000      4.05000      9.59727
      21.5000      4.15000      8.02004
      21.5000      4.25000      11.8856
      21.5000      4.35000      14.8526
      21.5000      4.45000      13.1282
      21.5000      4.55000      15.7278
      21.5000      4.65000      10.2592
      21.5000      4.75000      11.0258
      21.5000      4.85000      7.46382
      21.5000      4.95000      14.9414
      21.5000      5.05000      13.0582
      21.5000      5.15000      18.2246
      21.5000      5.25000      21.8797
      21.5000      5.35000      15.5381
      21.5000      5.45000      19.7127
      21.5000      5.55000      37.2791
      21.5000      5.65000      54.0282
      21.5000      5.75000      97.2348
      21.5000      5.85000      24.4678
      21.5000      5.95000      20.5273
      21.5000      6.05000      52.9395
      21.5000      6.15000      96.5932
      21.5000      6.25000      19.9846
      21.5000      6.35000      23.4681
      21.5000      6.45000      102.319
      21.5000      6.55000      393.198
      21.5000      6.65000      607.378
      21.5000      6.75000      224.300
      21.5000      6.85000      95.1015
      21.5000      6.95000     0.647223
      21.5000      7.05000      99999.0
      21.5000      7.15000      99999.0
      21.5000      7.25000      99999.0
      21.5000      7.35000      99999.0
      21.5000      7.45000      99999.0
      21.5000      7.55000      99999.0
      21.5000      7.65000      99999.0
      21.5000      7.75000      99999.0
      21.5000      7.85000      99999.0
      21.5000      7.95000      99999.0
      22.5000      1.05000      99999.0
      22.5000      1.15000      99999.0
      22.5000      1.25000      99999.0
      22.5000      1.35000      99999.0
      22.5000      1.45000      99999.0
      22.5000      1.55000      99999.0
      22.5000      1.65000      99999.0
      22.5000      1.75000     0.337171
      22.5000      1.85000      6.94509
      22.5000      1.95000      8.29115
      22.5000      2.05000      10.7899
      22.5000      2.15000      4.87082
      22.5000      2.25000      2.58894
      22.5000      2.35000      6.69184
      22.5000      2.45000      4.78318
      22.5000      2.55000      4.97563
      22.5000      2.65000      8.73153
      22.5000      2.75000      14.1652
      22.5000      2.85000      14.9389
      22.5000      2.95000      15.1132
      22.5000      3.05000      8.54707
      22.5000      3.15000      10.8512
      22.5000      3.25000      13.6068
      22.5000      3.35000      5.92022
      22.5000      3.45000      8.56550
      22.5000      3.55000      6.07504
      22.5000      3.65000      3.66816
      22.5000      3.75000      8.26601
      22.5000      3.85000      18.4123
      22.5000      3.95000      15.5345
      22.5000      4.05000      19.1477
      22.5000      4.15000      91.2017
      22.5000      4.25000      94.8882
      22.5000      4.35000      64.8382
      22.5000      4.45000      21.3180
      22.5000      4.55000      14.2512
      22.5000      4.65000      27.2804
      22.5000      4.75000      38.5613
      22.5000      4.85000      49.9672
      22.5000      4.95000      125.244
      22.5000      5.05000      161.353
      22.5000      5.15000      93.9201
      22.5000      5.25000      27.0235
      22.5000      5.35000      74.2877
      22.5000      5.45000      129.631
      22.5000      5.55000      78.6351
      22.5000      5.65000      136.161
      22.5000      5.75000      164.294
      22.5000      5.85000      262.064
      22.5000      5.95000      400.228
      22.5000      6.05000      473.541
      22.5000      6.15000      128.152
      22.5000      6.25000      225.340
      22.5000      6.35000      260.335
      22.5000      6.45000      50.9302
      22.5000      6.55000      81.0947
      22.5000      6.65000      827.063
      22.5000      6.75000      195.413
      22.5000      6.85000      210.165
      22.5000      6.95000      6.28788
      22.5000      7.05000      99999.0
      22.5000      7.15000      99999.0
      22.5000      7.25000      99999.0
      22.5000      7.35000      99999.0
      22.5000      7.45000      99999.0
      22.5000      7.55000      99999.0
      22.5000      7.65000      99999.0
      22.5000      7.75000      99999.0
      22.5000      7.85000      99999.0
      22.5000      7.95000      99999.0
