Satellite goes12

#START
2008 09 03 07 57 00 0 -4.69 -4.50 1.19
2008 09 03 08 06 00 0 -4.51 -4.68 1.21
2008 09 03 08 15 00 0 -4.32 -4.85 1.23
2008 09 03 08 24 00 0 -4.12 -5.01 1.25
2008 09 03 08 33 00 0 -3.92 -5.17 1.27
2008 09 03 08 42 00 0 -3.71 -5.32 1.29
2008 09 03 08 51 00 0 -3.49 -5.46 1.30
2008 09 03 09 00 00 0 -3.27 -5.59 1.31
2008 09 03 09 09 00 0 -3.05 -5.71 1.32
2008 09 03 09 18 00 0 -2.82 -5.83 1.33
2008 09 03 09 27 00 0 -2.58 -5.94 1.33
2008 09 03 09 36 00 0 -2.34 -6.04 1.33
2008 09 03 09 45 00 0 -2.10 -6.12 1.33
2008 09 03 09 54 00 0 -1.85 -6.20 1.32
2008 09 03 10 03 00 0 -1.61 -6.27 1.31
2008 09 03 10 12 00 0 -1.35 -6.34 1.30
2008 09 03 10 21 00 0 -1.10 -6.39 1.29
2008 09 03 10 30 00 0 -0.85 -6.43 1.27
2008 09 03 10 39 00 0 -0.59 -6.46 1.24
2008 09 03 10 48 00 0 -0.33 -6.49 1.22
2008 09 03 10 57 00 0 -0.08 -6.50 1.19
2008 09 03 11 06 00 0 0.18 -6.50 1.15
2008 09 03 11 15 00 0 0.44 -6.50 1.11
2008 09 03 11 24 00 0 0.70 -6.48 1.07
2008 09 03 11 33 00 0 0.95 -6.46 1.03
2008 09 03 11 42 00 0 1.21 -6.42 0.98
2008 09 03 11 51 00 0 1.46 -6.38 0.93
2008 09 03 12 00 00 0 1.71 -6.32 0.88
2008 09 03 12 09 00 0 1.96 -6.26 0.82
2008 09 03 12 18 00 0 2.20 -6.18 0.76
2008 09 03 12 27 00 0 2.44 -6.10 0.70
2008 09 03 12 36 00 0 2.68 -6.01 0.64
2008 09 03 12 45 00 0 2.91 -5.90 0.57
2008 09 03 12 54 00 0 3.14 -5.79 0.50
2008 09 03 13 03 00 0 3.36 -5.67 0.43
